conversation_id,example_id,input_text,target_text,split
dlg-0370cc86-87ec-4ac3-b992-dc0961e39607,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_3_4,This one's pretty good. Could you play me a song from them off of a different album?,Nirvana - Smells Like Teen Spirit.,train
dlg-0370cc86-87ec-4ac3-b992-dc0961e39607,dlg-0370cc86-87ec-4ac3-b992-dc0961e39607_5_6,"Yeah, this one's a classic. Can you sing me a song off of the album Bleach?",Nirvana Floyd The Barber.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_1_6,"Hi. Can you play a song by Wale, please? W a l e.",That Way Ft. Jeremih & Rick Ross by WALE.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_7_12,"Can you play a song that's low tempo by the same artist, please? Can you play a song by Wale that's low tempo?",Low Tempo by Shatta Wale ft Shatta Michy.,train
dlg-03aedd11-6530-4dfe-941a-57f610aceec6,dlg-03aedd11-6530-4dfe-941a-57f610aceec6_13_14,"That's never the track I wanted, but can you play something by Joan Lucas, please?",Ross Capicchioni by Joyner Lucas.,train
dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_2_5,I want to listen to some music from Hellyeah?,Here's the song hush by Hellyeah. There's a song I Don't Care Anymore by Hellyeah.,train
dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd,dlg-03c5a824-8a33-46c1-81fe-205a7e1261fd_6_7,All right. Can I hear the same song by a different artist?,Hold one moment. Here's the song I Don't Care Anymore by Phil Collins.,train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_2_5,Would you play something for me by Kris Kristofferson? Kris Kristofferson.,"Kris Kristofferson - ""Why Me Lord"".",train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_7_8,"So, actually, would you mind playing a similar song by Willie Nelson?",Why Me Lord - By Kris Kristofferson and Willie Nelson.,train
dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb,dlg-03d90b3b-0581-402d-bf4c-5b3afd0e00fb_9_10,"Great. I didn't even know that they collaborated. You know, I'm not crazy about that collaboration and actually, it's not playing on YouTube for me, either. Would you change over to a similar artist, an artist similar to your pick? Someone similar to Kris Kristofferson, Willie Nelson.",Willie Nelson - Still Not Dead.,train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_3_5,From the group The Used.,"Sure, let me find a song from The Used. Here is the song from The Used - Take It Away.",train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_7_9,Not bad. Do you have something from a different album of them?,Here is the song from The Used - Cry.,train
dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75,dlg-03ecd175-4020-43ad-a3a5-774bd95dfc75_10_12,"It's alright. Maybe something similar to The Used, but by a different artist.",Let me find something similar to The Used. Here is the song from Taking Back Sunday - Cute Without the E.,train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_0_1,Can you play something by Frank Farrell?,"Sure, Frank Farrell - Late Mush (Igloo Allstars).",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_2_5,"Yeah, I'm a little tired of that song. I'm wondering if you could find something newer by him. Something done more recently.",Nope. His most recent songs were in 1971. Because he died at age 50.,train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_6_7,"Oh, okay. Alright. Well, We're thinking of a different Frank Beryl. He put out stuff in 2010.","Oh, my bad, you mean the House DJ right?",train
dlg-03faae4f-00df-4790-bc0d-de54a04ccd22,dlg-03faae4f-00df-4790-bc0d-de54a04ccd22_8_9,"Yeah, the DJ. The Electro music, guy.","My bad, I'm sorry. Frank Farrell, Karim - Sharona (2017 Remix) [Igloo Allstars].",train
dlg-0413166d-d394-4eaa-b980-0fa9aaa3a2e3,dlg-0413166d-d394-4eaa-b980-0fa9aaa3a2e3_3_10,"I am doing good, Thanks. I'd like to hear something from David Bowie.",Under Pressure by David Bowie. Starman by David Bowie.,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_1_2,"I'd like to hear something by Katy Perry, please.",Here is Wide Awake by Katy Perry.,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_3_5,"Can we change that to some older material, please?",Let me find something older for you. How about Roar by Katy Perry?,train
dlg-0426c97e-0182-4960-a292-1e52d6792927,dlg-0426c97e-0182-4960-a292-1e52d6792927_8_9,How about the same song by a different artist?,Here is Roar - Katy Perry (cover) by: Megan Nicole.,train
dlg-0432570c-307f-4246-8519-45d4cd246872,dlg-0432570c-307f-4246-8519-45d4cd246872_3_6,Maroon 5.,Maroon 5. Let's see what else I can find that you may not be familiar with. Looks like the artist name of Monsters and Men maybe similar. Have you heard from green day artist?,train
dlg-0432570c-307f-4246-8519-45d4cd246872,dlg-0432570c-307f-4246-8519-45d4cd246872_7_8,I've heard of Green Day.,Let me play you something by Of Monsters and Men. Here's the song called King And Lionheart by the artist of monster and men. Did you like it?,train
dlg-0432570c-307f-4246-8519-45d4cd246872,dlg-0432570c-307f-4246-8519-45d4cd246872_9_16,"Yeah, I like the woman's vocals. I like this song.",Okay great! Have you heard songs by Goo Goo Dolls. How about Nickelback? What about Matchbox 20? Yeah let me pull it out for you. Here's the song called If You're Gone by Matchbox 20.,train
dlg-04a2b858-c17a-40ef-a157-49d8ff206321,dlg-04a2b858-c17a-40ef-a157-49d8ff206321_0_2,"Hi, I would like to hear a song by Korn.",Here is Korn - Freak On a Leash.,train
dlg-04a2b858-c17a-40ef-a157-49d8ff206321,dlg-04a2b858-c17a-40ef-a157-49d8ff206321_3_4,Or can we change that now to newer material?,Here is Korn - Black Is The Soul.,train
dlg-04a2b858-c17a-40ef-a157-49d8ff206321,dlg-04a2b858-c17a-40ef-a157-49d8ff206321_6_7,I don't know what's playing right now. I would like newer material.,"Ok, sounds good. Here is Korn - A.D.I.D.A.S.",train
dlg-04ab5f13-2bf1-45b9-ba83-0672b3857fdc,dlg-04ab5f13-2bf1-45b9-ba83-0672b3857fdc_3_6,I would like to hear something from the band Journey.,Send Her My Love by Journey.,train
dlg-04ab5f13-2bf1-45b9-ba83-0672b3857fdc,dlg-04ab5f13-2bf1-45b9-ba83-0672b3857fdc_9_14,"Yes, but I would like to hear newer material. Can you find me something with newer material? Did you find newer material for me from Journey?",Journey - Generations [Full Album].,train
dlg-04ab5f13-2bf1-45b9-ba83-0672b3857fdc,dlg-04ab5f13-2bf1-45b9-ba83-0672b3857fdc_17_19,This is blocked. Can you find me another song that's newer material?,"Yes, it's pretty recent. Journey - City Of Hope.",train
dlg-04ab5f13-2bf1-45b9-ba83-0672b3857fdc,dlg-04ab5f13-2bf1-45b9-ba83-0672b3857fdc_20_21,Can you find me the same song by a different artist?,"Okay. City of Hope (Official Lyric Video), Brave New World, Amanda Cook. Are you able to see that video?",train
dlg-04beca9a-c279-49b2-a5b2-8b8e9fbf73a4,dlg-04beca9a-c279-49b2-a5b2-8b8e9fbf73a4_0_5,Hi. I wanna listen to Opeth.,How about the song Era? Here is Era by Opeth. Here is Era by Opeth. How about the song Burden?,train
dlg-04beca9a-c279-49b2-a5b2-8b8e9fbf73a4,dlg-04beca9a-c279-49b2-a5b2-8b8e9fbf73a4_7_9,"Ok, That's a better song. How about something from an older album?",Let me check that for you. How about the song Would (Alice in chains cover) by Opeth?,train
dlg-04ca9fbb-b7ae-4a0e-a388-7952824ba58f,dlg-04ca9fbb-b7ae-4a0e-a388-7952824ba58f_1_5,I'd like to hear some music by Biggie Smalls.,Here is The Notorious B.I.G. - Suicidal Thoughts. Here is 2Pac-Changes.,train
dlg-04ca9fbb-b7ae-4a0e-a388-7952824ba58f,dlg-04ca9fbb-b7ae-4a0e-a388-7952824ba58f_6_13,That video didn't work.,Let's try 2Pac-Life Goes On. Here is 2Pac-Hit 'Em Up.,train
dlg-04d02dba-cf03-4e2c-812c-401a03d780c1,dlg-04d02dba-cf03-4e2c-812c-401a03d780c1_1_2,Hi. I would like to hear something by Taylor Swift.,Here is Taylor Swift - Look What You Made Me Do.,train
dlg-04d02dba-cf03-4e2c-812c-401a03d780c1,dlg-04d02dba-cf03-4e2c-812c-401a03d780c1_3_4,Can I now hear newer material by Taylor Swift?,Here is shake it off by Taylor Swift.,train
dlg-04d02dba-cf03-4e2c-812c-401a03d780c1,dlg-04d02dba-cf03-4e2c-812c-401a03d780c1_5_7,I don't know what's playing right now. Can we now hear some a similar song by a different artist?,Here is all about that Bass-Meghan Trainor.,train
dlg-052c1e8e-1865-4f90-bfd5-6c2e68fe5c01,dlg-052c1e8e-1865-4f90-bfd5-6c2e68fe5c01_1_6,Could you play Mumford & Sons? Mumford & Sons.,Mumford and Sons - Hopeless Wanderer (Lyrics). Hopeless Wanderer - Mumford and Sons (cover by Damien McFly).,train
dlg-0548c8d0-1409-416f-a878-633edd367663,dlg-0548c8d0-1409-416f-a878-633edd367663_2_5,Play something by Rancid.,Here is fall back down by Rancid.,train
dlg-0548c8d0-1409-416f-a878-633edd367663,dlg-0548c8d0-1409-416f-a878-633edd367663_6_9,Change the song to Time Bomb.,Here is Time Bomb by Rancid.,train
dlg-0548c8d0-1409-416f-a878-633edd367663,dlg-0548c8d0-1409-416f-a878-633edd367663_10_12,I don't want to hear this. Play Ruby Soho instead.,Here is Ruby Soho by Rancid.,train
dlg-05af4b3c-1ad7-40bd-8240-7f91a7de79c7,dlg-05af4b3c-1ad7-40bd-8240-7f91a7de79c7_0_5,"Hello, I'd like some help. Rousing music, please. I'd like to hear something from the band Chicago, please.","Here's the song Hard To Say I'm Sorry by Chicago. One second, here is the song All is well by Chicago.",train
dlg-05af4b3c-1ad7-40bd-8240-7f91a7de79c7,dlg-05af4b3c-1ad7-40bd-8240-7f91a7de79c7_6_7,"That's pretty good, but let's try something newer, please.","One second, here's the song Caroline by Chicago.",train
dlg-05ed5b58-3fc6-4811-95f5-c743c4b9a6b6,dlg-05ed5b58-3fc6-4811-95f5-c743c4b9a6b6_0_4,"I would like to hear music from Nirvana. I want a different song from from the same artist. I don't know what's playing right now. I want a different album right now, please. Oh, this song is so amazing. I like it so much.","Yes, It's such a good song.",train
dlg-064127e3-1617-4bd2-a2e4-c4e2849c6d3f,dlg-064127e3-1617-4bd2-a2e4-c4e2849c6d3f_0_1,Hello. Can I hear a song from Katy Perry?,Here is Katy Perry´s song Swish Swish.,validation
dlg-064127e3-1617-4bd2-a2e4-c4e2849c6d3f,dlg-064127e3-1617-4bd2-a2e4-c4e2849c6d3f_2_3,Can you give me another song by Boston?,Here is Boston's More Than A Feeling.,validation
dlg-064127e3-1617-4bd2-a2e4-c4e2849c6d3f,dlg-064127e3-1617-4bd2-a2e4-c4e2849c6d3f_5_6,"That's one of my favorite songs. Just to change up once more, how about something from Chuck Mangione?",Here is Chuck Mangione Feels So Good.,validation
dlg-06491c87-55bc-414e-a37c-9bad2839b3ef,dlg-06491c87-55bc-414e-a37c-9bad2839b3ef_0_1,"Hi. I'd like to discover some new music for me, please.",Sure. I can help you to discover new music. Can you give me a name of an artist that you do like?,train
dlg-06491c87-55bc-414e-a37c-9bad2839b3ef,dlg-06491c87-55bc-414e-a37c-9bad2839b3ef_2_11,Florence and the Machine.,Have you heard of Noah and the Whale before? Here's the song Five Years Time by Noah and the Whale. Have you heard of the band Fleet Foxes before? Here's the song If you need me keep time on me by Fleet Foxes.,train
dlg-06491c87-55bc-414e-a37c-9bad2839b3ef,dlg-06491c87-55bc-414e-a37c-9bad2839b3ef_12_13,That's pretty unique. Can I hear something else by them?,Here's the song Blue Ridge Mountains by Fleet Foxes.,train
dlg-06491c87-55bc-414e-a37c-9bad2839b3ef,dlg-06491c87-55bc-414e-a37c-9bad2839b3ef_14_20,"Well, they have a really distinctive style. I'll definitely check them out some more.",Have you heard of the band Funeral party before? Here is Funeral party's song Just because.,train
dlg-067f0e05-6569-4476-89c2-31d1ea27fae7,dlg-067f0e05-6569-4476-89c2-31d1ea27fae7_2_8,"Hi, can you find some music for me that's from Bob Dylan?",Here is The Times They Are A Changin' by Bob Dylan. Here is Mr. Tambourine Man by Bob Dylan. Here is With God on Our Side by Bob Dylan.,train
dlg-06948b86-68c3-45f0-997f-9452bf16de6d,dlg-06948b86-68c3-45f0-997f-9452bf16de6d_1_6,"Yes. Can you play something from the band Mötley Crüe, please?",Here is Home Sweet Home by Motley Crue. Here's Kickstart My Heart by Motley Crue. Here is Wild Side by Motley Crue.,train
dlg-069e1672-2493-430b-9cbe-c5a95baa48b8,dlg-069e1672-2493-430b-9cbe-c5a95baa48b8_2_6,"I'd like some help browsing the music of The Beatles, please.",What would you like to hear from the band Beatles? Here is the song Hey Jude by The Beatles.,train
dlg-069e1672-2493-430b-9cbe-c5a95baa48b8,dlg-069e1672-2493-430b-9cbe-c5a95baa48b8_7_12,Do you have that same song by a different artist?,This is the same song Hey Jude by different artists. Here is the song We Can Work it Out by the beatles.,train
dlg-069e1672-2493-430b-9cbe-c5a95baa48b8,dlg-069e1672-2493-430b-9cbe-c5a95baa48b8_13_15,"No, not The Beatles. The last artist, Kayla Estes.",Here is California Dreamin' Cover by Kayla Estes.,train
dlg-06a44eb0-36df-4652-9c81-2062ce3e4e69,dlg-06a44eb0-36df-4652-9c81-2062ce3e4e69_1_2,Could you play Dr. Dre?,Okay. Dr. Dre feat Snoop Dogg - Still Dre.,validation
dlg-06a44eb0-36df-4652-9c81-2062ce3e4e69,dlg-06a44eb0-36df-4652-9c81-2062ce3e4e69_3_4,"Okay, put me a different one. There will be a new one.","Okay. Dr. Dre, Snoop Dogg - Nuthin' But A G Thang.",validation
dlg-06a44eb0-36df-4652-9c81-2062ce3e4e69,dlg-06a44eb0-36df-4652-9c81-2062ce3e4e69_5_6,That's the one I really like. The one makes me think about school. Put me something with that was like one of his top hits?,"Okay. Dr. Dre, Ft Snoop Dogg-The Next Episode.",validation
dlg-06b7d2f9-b938-48b6-9bb6-8e91ce4d0174,dlg-06b7d2f9-b938-48b6-9bb6-8e91ce4d0174_0_3,Can you play me a song by Taylor Swift? Can you play me a song by Taylor Swift?,Here's Bad Blood featuring Kendrick Lamar by Taylor Swift.,train
dlg-06b7d2f9-b938-48b6-9bb6-8e91ce4d0174,dlg-06b7d2f9-b938-48b6-9bb6-8e91ce4d0174_4_5,Can you play one where it's just her singing?,Here's the song Shake It Off by Taylor Swift.,train
