conversation_id,utterance_id,speaker,text,label,split
dlg-0018b735-34fe-4c43-b744-e955b6836c43,dlg-0018b735-34fe-4c43-b744-e955b6836c43_26,ASSISTANT,Okay. The Mummy is playing at 4:30 pm this afternoon at Regal Davis Stadium 5.,2,train
dlg-0018b735-34fe-4c43-b744-e955b6836c43,dlg-0018b735-34fe-4c43-b744-e955b6836c43_27,ASSISTANT,Enjoy your movie.,2,train
dlg-0018b735-34fe-4c43-b744-e955b6836c43,dlg-0018b735-34fe-4c43-b744-e955b6836c43_28,USER,"Thank you, bye.",3,train
dlg-0018b735-34fe-4c43-b744-e955b6836c43,dlg-0018b735-34fe-4c43-b744-e955b6836c43_29,ASSISTANT,Bye.,2,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_0,ASSISTANT,How can I help you?,1,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_1,USER,"Hi there. I'm looking for a mystery movie to watch at home, And I'm hoping it's based on an actual event and fairly recent.",3,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_2,ASSISTANT,Sure let me find few for you. Lonely Hearts or Wolf Creek or Savage Grace?,2,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_3,ASSISTANT,Lonely Hearts or Wolf Creek or Savage Grace?,2,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_4,USER,Show me the trailer for Lonely Hearts.,2,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_5,USER,"Alright. Cool. I'll look online, Check it out. Thanks for your help.",3,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_6,ASSISTANT,On what service would you like this movie on?,3,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_7,USER,I'ld like it to watch on Netflix.,2,train
dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd,dlg-001f0a2e-e1ea-4eef-ab04-bc42bce02fbd_8,ASSISTANT,Okay sounds good enjoy the film.,3,train
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_0,ASSISTANT,Hello.,3,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_1,ASSISTANT,How can I help you?,1,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_2,USER,"Hi, I'm looking for a movie theater.",3,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_3,ASSISTANT,Are you looking for Palm Springs California?,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_4,USER,"Yes, I am.",2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_5,ASSISTANT,Which movie theater are you looking for?,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_6,USER,Anywhere within 4 miles from me.,0,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_7,ASSISTANT,Was there a time you would like to see this movie at?,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_8,USER,"Between 9:00 PM and 10:30 PM, tonight.",0,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_9,ASSISTANT,I have Chips playing at 9:50 PM. I have Get Out playing at 10:15 PM. and Snaps playing at 10:25 PM.,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_10,USER,I'd like to choose Chips.,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_11,ASSISTANT,"You've got it, Chips is playing at Regency Cathedral City 10 located at 34491 palm Drive.",3,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_12,USER,What are the ticket prices for one adult?,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_13,ASSISTANT,Adult movie ticket prices at that time is $3.,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_14,USER,Who's the main actor in this movie?,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_15,ASSISTANT,The main actors are Dax Shepard and Michael Pena.,0,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_16,USER,Perfect. I'd like to see this movie.,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_17,ASSISTANT,You've got it. I'll send an email confirmation with your movie ticket information.,3,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_18,USER,Thank you.,3,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_19,ASSISTANT,Bye.,2,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_20,ASSISTANT,See you later.,2,test
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_0,ASSISTANT,How can I help you?,1,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_1,USER,I want to aee a movie for tonight.,1,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_2,ASSISTANT,Ok sure thing. Any preferences?,2,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_3,USER,"Yeah. My favorite movie genre is horror. So, I was looking for some kind of horror film?",2,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_4,ASSISTANT,"Sure thing, Any other preferences?",2,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_5,USER,I'll know. I'm just looking for a nice horror movie for tonight.,2,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_6,ASSISTANT,How about Babadook?,1,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_7,USER,"Okay, Yeah. That sounds good. Is it available on Redbox?",2,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_8,ASSISTANT,It looks like it is.,2,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_9,USER,"Okay, Yeah. That sounds great then.",2,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_10,ASSISTANT,"Okay your all set, Enjoy your movie.",2,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_11,USER,"Okay, Great. Thank you for your help. Thanks.",3,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_12,ASSISTANT,Thank you.,3,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_0,USER,I'm looking to rent a movie at home.,2,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_1,ASSISTANT,"Okay, what's up?",2,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_2,USER,Yeah. I want the movie to be Anchorman.,2,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_3,ASSISTANT,"Okay, you got it.",2,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_4,USER,Yeah. Is that movie found on Redbox?,2,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_5,ASSISTANT,Sure.,2,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_6,USER,"That's perfect then, thank you.",3,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_7,ASSISTANT,My pleasure.,1,train
dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44,dlg-0098730d-ab71-49a5-b8a9-808bcceb1f44_8,ASSISTANT,Bye.,2,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_0,ASSISTANT,Hello!,3,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_1,USER,"Hi, I am in Tacoma, Washington near the University of Puget and I'm planning a movie night out.",3,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_2,ASSISTANT,"Okay, what genre are you looking for?",2,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_3,USER,Comedy.,0,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_4,ASSISTANT,Are you looking for any particular actor or actress?,2,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_5,USER,"No, I'm not.",1,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_6,ASSISTANT,Let me check for you.,2,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_7,ASSISTANT,Great! Enjoy your movie.,3,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_8,ASSISTANT,May I suggest a movie?,1,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_9,USER,Yes.,2,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_10,ASSISTANT,Baywatch.,0,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_11,USER,"No, I'm looking for the least commercial movie available, the least mainstream?",1,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_12,ASSISTANT,Hold on.,2,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_13,ASSISTANT,How about the movie Rough Night?,1,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_14,USER,Alright. Sound's good.,2,train
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_0,ASSISTANT,Hello.,3,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_1,USER,I wonder if you would help me find a movie to see out tonight. I am in La Jolla near UC San Diego.,3,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_2,ASSISTANT,"Ok, Can you give me some details about your movie?",3,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_3,USER,"Yeah, definitely. So, I'm looking to see something new, like a new release as of today or yesterday, and something exciting action-adventure, fight scenes, chase, something like that.",2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_4,ASSISTANT,May I suggest a sci-fi movie?,2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_5,USER,Of course you can. Yeah. What do you have in mind?,2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_6,ASSISTANT,War for the Planet of the Apes.,0,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_7,USER,"Oh, Yeah. I've actually been hearing good thing about that one. Did Tim Burton direct that movie?",2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_8,ASSISTANT,The director of this movie is Matt Reeves.,2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_9,USER,"Oh, Okay. Cool. I've never seen his work I don't think. So, when is it playing near me?",3,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_10,ASSISTANT,Is playing at the ArcLight La Jolla.,2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_11,USER,And what What time? Can I see it around like 7:00 or 8:00 p.m.?,2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_12,ASSISTANT,"7:00p.m, 9:15p.m, 11:00p.m.",0,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_13,USER,7:00 sounds great. How much will the ticket cost there?,2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_14,ASSISTANT,$8.50 per person.,0,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_15,USER,That's not actually bad at all. Can you reserve the ticket for me or shall I just buy it now?,2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_16,ASSISTANT,I can book the ticket for you.,2,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_17,USER,That'd be great. Thank you.,3,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_18,ASSISTANT,"You're all set, enjoy your movie.",3,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_19,USER,Thanks so much. Good night.,3,validation
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_0,ASSISTANT,Hello. How can I help you?,3,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_1,USER,"Hi. I'm looking to watch a movie at home, preferably a drama film like Saving Private Ryan featuring Tom Hanks or Steven Spielberg.",3,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_2,ASSISTANT,I got it.,2,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_3,ASSISTANT,"These are the options for you, Captain Phillips, The Terminal, Catch Me If You Can and Road To Perdition.",2,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_4,USER,Road to Perdition sounds pretty good. Is that on iTunes?,2,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_5,ASSISTANT,Let me check that.,0,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_6,USER,Okay.,2,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_7,ASSISTANT,Looks like it is.,2,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_8,USER,All right. Awesome. I will take that.,3,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_9,ASSISTANT,"Okay, you're all set. Enjoy your movie.",2,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_10,USER,Thank you.,3,train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_11,ASSISTANT,Bye.,2,train
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_0,USER,"Hi, I'm trying to get your help to recommend me a movie.",3,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_1,ASSISTANT,Hello.,3,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_2,ASSISTANT,How can I help you?,1,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_3,ASSISTANT,"Okay, what type of movie were you in the mood for?",2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_4,USER,"I was thinking a comedy movie. I really love Seth Rogen and director Judy Apatow. And one of my favorite movies of all time is Superbad. So, if you have something similar, that would be great.",2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_5,ASSISTANT,"Okay. Let me see, what I can find for you?",2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_6,ASSISTANT,This will just be a second.,1,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_7,ASSISTANT,I was able to find Pineapple Express and knocked up.,2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_8,USER,Tell me more about Pineapple Express.,2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_9,ASSISTANT,Sure thing.,2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_10,ASSISTANT,Here's the synopsis.,0,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_11,ASSISTANT,"A lazy stoner (Seth Rogen) is the sole witness to a murder by an evil drug lord (Gary Cole) and a corrupt cop (Rosie Perez). Marked for death, he runs for his life, dragging his dazed dealer (James Franco) and his supplier (Danny McBride) with him on a hilarious pot-fueled adventure.",2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_12,USER,"Alright, that sounds pretty funny. I'll check it out. It's available on Amazon, right?",2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_13,ASSISTANT,Let me check for you.,2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_14,ASSISTANT,Hold on just a second.,1,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_15,ASSISTANT,It is available on Amazon for purchase at $12.99.,2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_16,USER,"Alright, cool. Thank you for your help.",3,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_17,ASSISTANT,You're welcome.,3,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_18,ASSISTANT,Bye.,2,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_19,ASSISTANT,Until next time.,0,validation
dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea,dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea_0,ASSISTANT,"Hello, how can I help you?",3,train
dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea,dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea_1,USER,Hi. Can you help me find a movie to go see in the theater?,3,train
dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea,dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea_2,ASSISTANT,Can you give me more specific details?,2,train
dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea,dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea_3,USER,I want an action movie with Tom Cruise.,1,train
