conversation_id,utterance_id,speaker,text,label,split
dlg-008c75b7-460f-430f-adcf-bd5dcc46854e,dlg-008c75b7-460f-430f-adcf-bd5dcc46854e_15,ASSISTANT,Is there anything else you would like to add?,2,train
dlg-008c75b7-460f-430f-adcf-bd5dcc46854e,dlg-008c75b7-460f-430f-adcf-bd5dcc46854e_16,USER,"No, I think that'll do it for me. Thanks.",3,train
dlg-008c75b7-460f-430f-adcf-bd5dcc46854e,dlg-008c75b7-460f-430f-adcf-bd5dcc46854e_17,ASSISTANT,"Okay, I have your personal details on file, your order will be ready in 20 minutes.",2,train
dlg-008c75b7-460f-430f-adcf-bd5dcc46854e,dlg-008c75b7-460f-430f-adcf-bd5dcc46854e_18,USER,Thank you.,3,train
dlg-008c75b7-460f-430f-adcf-bd5dcc46854e,dlg-008c75b7-460f-430f-adcf-bd5dcc46854e_19,ASSISTANT,You're welcome.,2,train
dlg-008c75b7-460f-430f-adcf-bd5dcc46854e,dlg-008c75b7-460f-430f-adcf-bd5dcc46854e_20,ASSISTANT,See you later.,2,train
dlg-008c75b7-460f-430f-adcf-bd5dcc46854e,dlg-008c75b7-460f-430f-adcf-bd5dcc46854e_21,ASSISTANT,Bye.,2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_0,ASSISTANT,"Hello, How can I assist you?",3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_1,USER,"Hi, I had to step away for minutes. What was I doing again?",3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_2,ASSISTANT,You were ordering Italian food?,2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_3,USER,"Oh, that's right. Can I order takeout for two people, please, for Italian?",3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_4,USER,"Can I order takeout for two people, please, for Italian?",2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_5,ASSISTANT,"Sure, What would you like to order in Italian food.",3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_6,USER,"Can I get chicken fettuccine alfredo and Spaghetti and meatballs, please.",3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_7,ASSISTANT,Just to confirm you would like to order chicken fettuccine alfredo and spaghetti with meatballs.,3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_8,USER,Yes.,2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_9,ASSISTANT,Would you like to add something as sides like garlic bread.,3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_10,USER,"Yes. Can I get a garlic bread too, please? And. Couple packets of Parmesan cheese, please.",3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_11,USER,"Couple packets of Parmesan cheese, please.",3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_12,ASSISTANT,Just to confirm you would like to add garlic bread and packets of Parmesan cheese.,2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_13,USER,Yes.,2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_14,ASSISTANT,Anything else to drink?,2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_15,USER,Can I get a 2-L bottle of orange soda?,2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_16,ASSISTANT,"Yes, two-liter bottle of orange soda added to your order.",2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_17,USER,That'll be it.,1,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_18,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,2,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_19,USER,Thank you very much for your help.,3,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_20,ASSISTANT,Your welcome.,2,train
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_0,ASSISTANT,Hello. How can I help you?,3,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_1,USER,Hi. I'd like to order a sandwich takeout order for one.,3,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_2,ASSISTANT,Okay and how would you like a sandwich?,3,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_3,USER,I'd like one BLT on rye bread with a lemonade and a side of potato chips.,2,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_4,ASSISTANT,"I'm sorry, but your audio was breaking up, can you repeat that?",3,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_5,USER,Yes. I'd like one BLT on rye bread with a lemonade and a side of potato chips.,2,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_6,ASSISTANT,One BLT on rye bread with a lemonade and a side of potato chips. Is that correct?,2,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_7,USER,Yes.,2,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_8,ASSISTANT,"Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",2,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_9,USER,Thank you. Bye.,3,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_10,ASSISTANT,You're welcome.,2,test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_11,ASSISTANT,Bye.,2,test
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_0,ASSISTANT,"Hello, How can I help you?",3,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_1,USER,"Hi, I'm in this really like super three-way relationship, and we are looking to buy some sandwiches. Can you help me with that?",3,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_2,ASSISTANT,"Yes, I can. What kind of sandwiches would you like to order?",3,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_3,USER,"I would like one BLT, one chip butty, and two Reubens.",2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_4,USER,Okay.,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_5,ASSISTANT,"Just to confirm, you would like to order one BLT, one chip buddy, 2 Ruben's.",2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_6,USER,Yes. That's absolutely right.,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_7,USER,"Hey, Can I get extra mayo with all of that?",3,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_8,USER,Can you do that for me?,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_9,ASSISTANT,Is there anything else you would like to order?,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_10,USER,Can I get that?,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_11,ASSISTANT,As requested your sandwiches will be prepared with extra mayo.,1,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_12,USER,"All right, thank you so much.",3,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_13,ASSISTANT,You are welcome.,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_14,ASSISTANT,What do you like to add anything to drink?,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_15,USER,"No, we have water here.",1,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_16,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_17,USER,"Alright, thank you so much. You are a rock star.",3,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_18,ASSISTANT,You are welcome.,2,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_19,ASSISTANT,Good bye.,3,train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_20,USER,See you.,2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_0,ASSISTANT,How can I help you?,2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_1,USER,"Yes, I'd like to order hot dogs for three people, please.",3,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_2,ASSISTANT,Just to confirm you would like to order hot dogs for three people.,2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_3,USER,Yes.,2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_4,ASSISTANT,What kind of hot dogs would you like to order?,3,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_5,USER,"Three hot dogs, everything on it, please. And three large order of fries and three Cherry Cokes, please. And that'll be it.",3,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_6,ASSISTANT,"Just to confirm you would like to order three hot dogs with everything on it, three large fries and three Cherry Cokes.",3,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_7,USER,Yes.,2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_8,ASSISTANT,Is there anything else you would like to order?,2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_9,USER,That'll be it.,1,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_10,ASSISTANT,"""Okay, I have your personal details on file. Your order will be ready for pick-up in 20 minutes"".",2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_11,USER,Thank you.,3,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_12,ASSISTANT,Your welcome.,2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_13,USER,Bye-bye.,2,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_14,ASSISTANT,"Bye, talk to you next time.",2,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_0,ASSISTANT,"Hello, how can I help you?",3,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_1,USER,I just want to do a reorder.,1,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_2,ASSISTANT,"Sure, let me bring that up. Looks like you had 1 market burrito with black beans and spicy salsa and 1 chicken taco platter with refried beans. Is that right?",2,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_3,USER,That's correct but I'd like to add two iced teas if you don't mind.,2,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_4,ASSISTANT,Two iced teas sure. I've added that to the order.,2,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_5,USER,"Okay. Well, thank you very much.",3,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_6,ASSISTANT,Anything else?,2,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_7,USER,"No, that'll be it. Thank you very much.",3,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_8,ASSISTANT,Okay. Let me confirm what you have: 1 market burrito with black beans and spicy salsa and 1 chicken taco platter with refried beans and 2 ice teas.,2,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_9,USER,Okay. That's correct.,2,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_10,ASSISTANT,Okay. Your order will be ready for pick-up in about 20 minutes.,0,train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_11,USER,"Okay, thank you. You have a great and wonderful day.",3,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_0,ASSISTANT,How can I help you?,2,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_1,USER,Hi assistant. I would like to order some food.,3,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_2,ASSISTANT,Sure. For how many people?,2,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_3,USER,For three people.,0,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_4,USER,I'd like to order six hot dogs for take out.,2,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_5,ASSISTANT,Anything else?,2,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_6,USER,"I would like them to have ketchup, mustard, onions, and relish on them.",3,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_7,ASSISTANT,I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,2,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_8,USER,Okay. Good bye.,3,train
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_0,USER,Hi. I'd like to order a hot dog.,3,test
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_1,ASSISTANT,"Hello, How can I help you?",3,test
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_2,ASSISTANT,Okay.,2,test
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_3,ASSISTANT,Yes.,2,test
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_4,ASSISTANT,"Okay, and how would you like the hot dog ordered? One hot dog with everything on it, pickled and jalapenos on the side, with a large fries and coke. Does that complete your order?",3,test
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_5,ASSISTANT,OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,2,test
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_6,ASSISTANT,Until next time.,0,test
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_7,ASSISTANT,Bye.,2,test
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_0,USER,Hello.,3,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_1,ASSISTANT,"Hello, How can I help you?",3,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_2,USER,"Hi. Today I need to find a restaurant for take-out for one person, and I'm looking for burritos to eat.",3,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_3,ASSISTANT,Okay.,2,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_4,ASSISTANT,What would you like to order?,3,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_5,USER,"I'm looking to order two beef burritos, and a large Hi-C.",3,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_6,ASSISTANT,2 beef burritos and a large Hi-C.,0,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_7,USER,"Yes, that's correct.",2,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_8,ASSISTANT,Anything else?,2,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_9,USER,"Oh, that's pretty much it for now.",2,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_10,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,2,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_11,USER,Awesome. That's pretty good timing for me. Thank you for your help today.,3,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_12,ASSISTANT,Do you need anything else?,1,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_13,USER,Nothing else today. That's it. Thank you for that. Bye.,3,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_14,ASSISTANT,Goodbye.,2,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_0,ASSISTANT,Hello user.,3,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_1,ASSISTANT,How can I help you?,2,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_2,USER,"Hi, I would like to place an order of Mexican food for one person.",3,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_3,ASSISTANT,"Okay, what would you like to order?",3,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_4,USER,Get me the chicken beef quesadilla and a soft shell beef taco without lettuce.,2,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_5,ASSISTANT,"One order of chicken beef quesadilla, one soft shell beef taco without lettuce. Anything else?",2,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_6,USER,I wanted to add a sweet ice tea and also get me some nacho chips and cinnamon curly cues.,2,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_7,ASSISTANT,"One order of chicken beef quesadilla, one soft shell beef taco without lettuce, nachos and cinnamon cues and a sweet tea. Does that complete your order?",2,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_8,USER,Yes.,2,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_9,ASSISTANT,"Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",2,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_10,USER,"All right, thank you.",3,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_11,ASSISTANT,"See you later, bye.",2,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_0,ASSISTANT,Hi. How can I help you?,3,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_1,USER,I'd like to take out some food.,2,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_2,ASSISTANT,What would you like to order in Chinese food?,3,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_3,USER,I like some sweet and sour chicken with noodles and saké.,2,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_4,ASSISTANT,I'm sorry I did not get the last one.,3,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_5,USER,Forget about the last one.,1,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_6,USER,"Just a sweet, Sour chicken and the noodles, That's all.",2,train
