conversation_id,utterance_id,speaker,text,label,split
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_22,ASSISTANT,6:55 p.m.,0,validation
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_23,USER,That works. That's very good.,2,validation
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_24,ASSISTANT,"Alright, perfect so that is United Airlines as well.",2,validation
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_25,USER,"Excellent. Thank you so much, assistant.",3,validation
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_26,ASSISTANT,"Pleasure all mine. Enjoy your trip to Denver, have a great night.",3,validation
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_27,ASSISTANT,Your welcome.,2,validation
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_28,USER,I think I'm all set. Thank you so much.,3,validation
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_0,ASSISTANT,"Hi, how can I help you?",3,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_1,USER,"Hi, I need to find a flight from JFK to Seattle.",3,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_2,ASSISTANT,Okay from JFK to seattle.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_3,USER,Correct.,0,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_4,ASSISTANT,What else can you tell me?,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_5,USER,I would like to fly on April 1st and return on April 4th.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_6,ASSISTANT,What else can you tell me?,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_7,USER,I would like to fly on Delta.,3,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_8,ASSISTANT,"Alright, there are plenty of flights with Delta. What else can you tell me?",2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_9,USER,Excellent. I would like the economy.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_10,ASSISTANT,Okay.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_11,USER,And I would like a non-stop flight.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_12,ASSISTANT,Sure thing.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_13,USER,And I would prefer to leave in the morning.,3,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_14,ASSISTANT,Both ways?,0,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_15,USER,"If possible, yes.",2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_16,ASSISTANT,"Okay, It's possible.",2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_17,USER,Excellent.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_18,ASSISTANT,Alright.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_19,USER,And a not leave it the more X.,1,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_20,ASSISTANT,I see that there is one flight on April 1st which is at 8 AM.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_21,USER,Okay.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_22,ASSISTANT,At 8 AM.,0,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_23,USER,That will work.,1,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_24,ASSISTANT,You will arrive in Seattle at 11:18 AM.,1,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_25,USER,Excellent.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_26,ASSISTANT,There are two timings on Apr 4 which is at 7:40 AM and 10:15 AM. Which one do you need?,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_27,USER,"I will take the 10:15 AM, please.",3,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_28,ASSISTANT,"Okay, 10:15 AM.",2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_29,ASSISTANT,You will arrive back in JFK at 6:42 PM.,1,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_30,USER,Excellent.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_31,ASSISTANT,The total for this economy non-stop flight with delta is $421.,1,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_32,USER,Sounds good to me.,3,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_33,ASSISTANT,Great.,3,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_34,ASSISTANT,I'll send you the details.,2,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_35,USER,"Go ahead and book it. Excellent, thank you.",3,test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_36,ASSISTANT,Goodbye.,2,test
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_0,USER,"Hi, I'm looking for a flight. I need to visit a friend.",3,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_1,ASSISTANT,"Hello, how can I help you?",3,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_2,ASSISTANT,"Sure, I can help you with that.",2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_3,ASSISTANT,On what dates?,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_4,USER,I'm looking to travel from March 20th to 22nd.,1,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_5,ASSISTANT,"May I know the time, when would you like to travel?",3,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_6,USER,I'd like to travel in the morning and the economy class is fine.,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_7,ASSISTANT,What seating class?,0,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_8,USER,Economy class.,1,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_9,ASSISTANT,Anything else?,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_10,USER,That should be everything.,1,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_11,ASSISTANT,I found a flight for $424 on United Airlines.,1,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_12,USER,"Okay, is that for New York?",2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_13,ASSISTANT,Yes.,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_14,USER,Is that nonstop?,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_15,ASSISTANT,One stop at Chicago O'Hare for 3 hours.,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_16,USER,"Okay, that's fine.",2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_17,ASSISTANT,Booking flight.,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_18,USER,Thank you.,3,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_19,ASSISTANT,"Is there anything else, I can help you with?",2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_20,USER,Nothing else today.,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_21,ASSISTANT,Have a nice day.,2,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_22,USER,"You, too.",2,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_0,USER,"Hi assistant, need help finding a flight from Houston to London.",3,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_1,ASSISTANT,"Okay, you got it.",2,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_2,USER,Need to fly out on July 2nd in the afternoon.,2,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_3,ASSISTANT,And when would you like to come back?,3,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_4,USER,I need to fly back July 7th. I need something cheap.,2,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_5,ASSISTANT,"Okay, the cheapest flight currently is $3,200.",2,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_6,USER,Let's go ahead and book that.,2,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_7,ASSISTANT,"All right you're all set, is that it?",2,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_8,USER,That's it. Thank you.,3,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_9,ASSISTANT,"My pleasure, take care, enjoy your flight. Have a great night.",3,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_10,USER,Bye.,2,train
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_0,ASSISTANT,Hi. How can I help you?,3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_1,USER,"Hello. I need to take a trip to Albany, New York.",3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_2,ASSISTANT,Okay. I see that you're in Seattle right now. Is that where you want to fly out from to Albany?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_3,USER,Correct.,0,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_4,ASSISTANT,What dates do you want to travel?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_5,USER,I'd like to leave this Friday and return exactly in one week.,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_6,ASSISTANT,Do you want to return on next Thursday or Friday?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_7,USER,Friday morning.,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_8,ASSISTANT,"Okay, I will find a return flight on 19th morning.",2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_9,USER,"Thank you. United Airlines, preferable.",3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_10,ASSISTANT,How many tickets do you need?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_11,USER,"Just one, direct flight, no layovers, please.",3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_12,ASSISTANT,Do you have a preference for class?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_13,USER,First.,0,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_14,ASSISTANT,There are no direct flights. Do you want to check in business?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_15,USER,"Yes, please. It'll be great.",3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_16,ASSISTANT,There are no direct flights in any class. I will look for the shortest layover for you.,1,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_17,USER,Thank you.,3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_18,ASSISTANT,Is there anything else you want me to look for?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_19,USER,"I'll definitely need Wi-Fi on the flight, please. I'd like morning flights.",3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_20,ASSISTANT,"Okay, is that it?",2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_21,USER,Yes.,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_22,ASSISTANT,"I found you a 6 am flight with United Airlines. The cost of the ticket is $1,430. It has Wi-Fi, first class and has one stop for an hour and a half. The total flight time is 7 hours and 24 minutes. How does that sound?",2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_23,USER,That is beautiful. I think I'm going to go ahead and take that. And you'll book that for me?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_24,ASSISTANT,I can. Do you want to know the return flight details first?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_25,USER,"Yes, please.",3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_26,ASSISTANT,The return flight leaves at 10:20 am has one stop for 15 minutes and arrives back in Seattle at 3:36 pm. How does that work for you?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_27,USER,That's perfect. Thank you.,3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_28,ASSISTANT,Great. You're welcome. It's booked.,3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_29,USER,And you'll send me the details to my email?,2,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_30,ASSISTANT,I will do that.,1,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_31,ASSISTANT,It is done. Thank you.,3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_32,USER,You're welcome. Thank you so much.,3,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_33,ASSISTANT,Have a good flight.,3,test
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_0,ASSISTANT,"Hi, how can I help you?",3,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_1,USER,I like to make a round-trip from Miami to Madrid.,3,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_2,ASSISTANT,Miami to where?,2,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_3,USER,M a d r i d.,0,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_4,ASSISTANT,"Oh, Madrid.",2,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_5,ASSISTANT,When?,0,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_6,USER,I'd like to leave today evening and return in 5 days.,3,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_7,ASSISTANT,"I have a 7:10 p.m, 7:45 p.m, 9 p.m.",0,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_8,USER,How about the 7:00 p.m?,1,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_9,ASSISTANT,"The return flights are at 12 p.m, 4:05 p.m, 11:35 p.m.",0,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_10,USER,Let's do the 4:05 p.m return on the flight. That would be nice.,2,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_11,ASSISTANT,"Got it, the flight has been booked. The itinerary has been sent to your email.",2,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_12,USER,Is that a Non-Stop?,0,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_13,ASSISTANT,Yes.,2,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_14,USER,"And also, I'd like that to have a window seat with that, please.",3,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_15,ASSISTANT,"Okay, Flight has been booked.",2,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_16,USER,"Okay, can you send me the information to my email?",3,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_17,ASSISTANT,Yes.,2,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_18,USER,"Okay, thank you.",3,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_0,USER,Hello.,3,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_1,USER,Can I start my flight search?,2,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_2,ASSISTANT,Hi.,3,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_3,ASSISTANT,How can I help you?,2,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_4,ASSISTANT,Yes.,2,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_5,ASSISTANT,Where do you want to fly?,1,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_6,USER,I'm trying to fly to Seattle.,1,train
