conversation_id,utterance_id,speaker,text,label,split
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_0,ASSISTANT,"Hello, how can I help you?",3,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_1,USER,"Hello. Could you play something from the band Creed, please?",3,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_2,ASSISTANT,Here is Creed - With Arms Wide Open.,2,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_3,USER,"I like this song very much. Can you play something else from them, please?",3,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_4,ASSISTANT,Here is Creed - My Sacrifice.,2,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_5,USER,"Oh! Very nice. Thank you very much. Love this. Can you play one more from them, please?",3,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_6,ASSISTANT,I'm sorry can you repeat the question,3,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_7,USER,"Yes. Can you play something else from them, too?",3,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_8,ASSISTANT,Here is Creed - Higher.,0,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_9,USER,Thank you.,3,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_10,ASSISTANT,Okay.,2,validation
dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35,dlg-0077569e-55bf-4dde-8f6c-54b4bf0f5a35_11,USER,Oh! I love this song. Thank you very much.,3,validation
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_0,ASSISTANT,Hi.,3,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_1,ASSISTANT,How can I help you?,0,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_2,USER,Can you play me a country song?,3,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_3,ASSISTANT,"Yes, one moment.",2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_4,ASSISTANT,How about Tennessee Whiskey by Chris Stapleton?,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_5,USER,Can I hear it?,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_6,ASSISTANT,Let me see what I can find for you?,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_7,ASSISTANT,Here's the song called Blue Ain't Your Color by Keith Urban.,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_8,USER,I'm really not a fan of Keith Urban. Do you think you could find somebody else?,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_9,ASSISTANT,How about Losing Sleep by Chris Young?,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_10,USER,Can you play it for me?,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_11,USER,No. Play You think you could just find a female singer?,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_12,ASSISTANT,Female singer? Let me see what I can find.,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_13,ASSISTANT,Here is the song called When You Say Nothing At All by Alison Krauss.,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_14,ASSISTANT,You're welcome.,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_15,ASSISTANT,Bye.,2,train
dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313,dlg-00a94095-44d3-4d0c-9291-0dd9bb65c313_16,ASSISTANT,Talk to you next time.,0,train
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_0,USER,Can you play something by August Burns Red?,3,validation
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_1,USER,This is my favorite song right now.,2,validation
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_2,ASSISTANT,This will just be a second.,2,validation
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_3,USER,Can you play some old songs of August Burns Red?,3,validation
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_4,ASSISTANT,Here's the song You should be taking flight right now.,1,validation
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_5,USER,I haven't heard this in a really long time. Okay. Can you play something a little more recent by August Burns Red?,3,validation
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_6,ASSISTANT,One moment.,0,validation
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_7,ASSISTANT,Here is the song King of Sorrow by August Burns Red.,2,validation
dlg-00bca323-87d8-4a93-970c-b6eae2f7827e,dlg-00bca323-87d8-4a93-970c-b6eae2f7827e_8,USER,This is perfect. Okay. That's all I needed. Thanks.,3,validation
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_0,ASSISTANT,Hi.,3,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_1,ASSISTANT,How can I help you?,0,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_2,ASSISTANT,Sure.,2,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_3,USER,"Hi, I want to listen some music.",3,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_4,USER,Thank you.,3,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_5,ASSISTANT,Someone similar to the Ramones?,0,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_6,USER,Fine.,1,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_7,ASSISTANT,One second.,0,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_8,ASSISTANT,Have you heard the Dom Kennedy's?,2,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_9,ASSISTANT,Heres Dom Kennedy - Locals Only.,1,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_10,USER,Thank you.,3,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_11,USER,Hey Assistant. I really like that. Could I hear something else?,3,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_12,USER,"I am done. Thank you for your help, bye.",3,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_13,ASSISTANT,Sure.,2,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_14,ASSISTANT,Here's Dom Kennedy-After School.,2,train
dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295,dlg-00ce3ca2-103d-4fac-91e5-0265ecd19295_15,ASSISTANT,Bye.,2,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_0,ASSISTANT,Hi.How can I help you?,3,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_1,USER,Hello.Play me Sia.,3,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_2,ASSISTANT,"Let me see what I can find?Here is The Greatest, by Sia.",2,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_3,USER,Yes. I like that song.Can you play Someone like her. I guess a different track.,3,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_4,ASSISTANT,"Here is another song by Sia, this one is Elastic Heart.",2,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_5,USER,"Yes. I like that one, too.Play me something different. Maybe something more upbeat.",2,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_6,ASSISTANT,From any artist in particular?,0,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_7,USER,Sia.,0,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_8,ASSISTANT,"Here is Sia, performing Bird Set Free.",2,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_9,USER,"Yeah, I like that one. So you can just play me more of that and I'm done.",2,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_10,ASSISTANT,I do as well.,1,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_11,USER,Cool.,2,train
dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea,dlg-00df2921-7b74-4c1a-82eb-51ebd2b46dea_12,ASSISTANT,Bye.,2,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_0,USER,"Hello Assistant, I would like to hear some music by Michael Buble.",3,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_1,ASSISTANT,"Here is your song, Close Your Eyes by Michael Buble.",2,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_2,USER,Thank you.,3,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_3,USER,"Assistant, thank you for the song. Could I hear something a little bit more upbeat?",3,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_4,ASSISTANT,"Sure, here we go. It's a Beautiful Day by Michael Buble.",2,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_5,USER,Thank you.,3,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_6,USER,"Really good song, Assistant. Thank you. Could I hear one more upbeat song by Michael Bublé?",3,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_7,ASSISTANT,"Here is your song, LOVE by Michael Buble.",0,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_8,USER,Could I hear one more?,2,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_9,ASSISTANT,"Yes, here we go.",2,train
dlg-01216494-fbba-4866-817e-01c5326f8912,dlg-01216494-fbba-4866-817e-01c5326f8912_10,USER,"Assistant, thank you so much for the Michael Buble's song again and I really enjoyed it. Thank you for your help today.",3,train
dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c,dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c_0,USER,"Hey, Can I hear a song by Lorde?",3,test
dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c,dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c_1,ASSISTANT,Here's the song Perfect places by Lorde.,2,test
dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c,dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c_2,USER,Cool. Can I hear some older material by her?,2,test
dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c,dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c_3,ASSISTANT,Here's the song Royals by Lorde.,0,test
dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c,dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c_4,USER,"Okay, I don't want this one. Can I get the same song by a different artist?",2,test
dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c,dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c_5,ASSISTANT,Here's the song Royals remix by Rick Ross.,0,test
dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c,dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c_6,USER,This one's really cool. Thanks. That's all I needed.,3,test
dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c,dlg-013d41ac-fdd2-47a2-9f25-61c4554fcf7c_7,ASSISTANT,"Bye, Talk to you next time.",3,test
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_0,ASSISTANT,Hi. How can I help you?,3,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_1,USER,Can I hear a song by Diplo?,2,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_2,ASSISTANT,How about Set Me Free?,2,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_3,USER,Okay.,2,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_4,ASSISTANT,Here's Set Me Free by Diplo.,2,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_5,USER,This song is cool. Can I get a different song by him?,2,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_6,ASSISTANT,How about Diplo Revolution?,0,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_7,USER,Okay.,2,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_8,ASSISTANT,Here's Diplo-Revolution.,0,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_9,USER,That song sounds pretty cool. Can you find me a song by Big Sean now?,3,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_10,ASSISTANT,How about Big Sean Sacrifices?,2,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_11,USER,Alright.,1,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_12,ASSISTANT,Here's Big Sean-Sacrifices.,0,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_13,USER,I love this song. Thanks. That's all I need.,3,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_14,ASSISTANT,You're welcome. Goodbye.,2,train
dlg-013fffb7-bb46-480f-b17c-765239f37d7a,dlg-013fffb7-bb46-480f-b17c-765239f37d7a_15,USER,Bye.,2,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_0,USER,Hello. I'd like to listen to some music by AC/DC.,3,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_1,ASSISTANT,"Okay, you got it.",2,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_2,ASSISTANT,Here's Highway to Hell by AC/DC.,1,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_3,USER,"I really like this song. It's mellow, but it's also very rock n' roll. I'd like to listen to another song by a similar artist.",2,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_4,ASSISTANT,Here's a similar song. It's called Eye Of The Tiger by Survivor.,2,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_5,USER,Okay. Switch songs.,2,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_6,ASSISTANT,To what?,0,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_7,USER,I want something from a similar artist.,2,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_8,ASSISTANT,Here's We Will Rock You by Queen.,2,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_9,USER,I really like this song. It pumps you up. I'd like to listen to another song by a similar artist.,3,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_10,ASSISTANT,Here's Michael Jackson Beat It.,0,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_11,USER,"This song is okay. It's good, but I've heard it too many times.",2,train
dlg-01440f9a-99bf-496a-8258-e2450f2e43b1,dlg-01440f9a-99bf-496a-8258-e2450f2e43b1_12,USER,Okay. I'm done. Thank you.,3,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_0,ASSISTANT,Hi.,3,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_1,ASSISTANT,How can I help you?,0,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_2,ASSISTANT,I can help you with that how about a favorite artist of yours?,3,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_3,USER,"Hi, I would like to listen to some music.",3,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_4,USER,Alter Bridge.,0,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_5,ASSISTANT,"Okay, let me see who I can find based on Alter Bridge.",2,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_6,USER,Thank you so much.,3,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_7,ASSISTANT,Just a moment.,0,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_8,ASSISTANT,Hold on.,0,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_9,ASSISTANT,Have you heard of Seether or Staind?,2,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_10,USER,Yes.,2,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_11,ASSISTANT,Hold on.,0,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_12,ASSISTANT,One sec.,0,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_13,ASSISTANT,How about days of the new or p.o.d?,0,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_14,USER,No.,1,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_15,ASSISTANT,Let me see what I can find by p.o.d.,2,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_16,ASSISTANT,This will just take a second.,2,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_17,ASSISTANT,Hold on.,0,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_18,ASSISTANT,Here is Beautiful by p.o.d.,2,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_19,ASSISTANT,What do you think?,2,train
dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511,dlg-0164bd68-d4bc-4b68-b4b3-ca460b3e3511_20,USER,I like it. Thank you so much. Is there anything else?,3,train
