conversation_id,utterance_id,speaker,text,label,split
dlg-0010a9d6-91c2-4b9b-ad73-33b44a8b5d42,dlg-0010a9d6-91c2-4b9b-ad73-33b44a8b5d42_26,USER,"Okay, thank you.",3,validation
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_0,USER,I'd like to find out more about the hotel I want to stay at.,2,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_1,ASSISTANT,"Hi, how can I help you?",3,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_2,ASSISTANT,What hotel is it?,0,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_3,USER,"Park City Peaks Hotel in Park City, Utah. I'd like to stay there from December 20th to December 27th, 2016.",2,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_4,USER,That's all for now. Thank you.,3,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_5,ASSISTANT,Okay. I can check availability.,2,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_6,USER,I'd like to know if that is near ski slopes.,2,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_7,ASSISTANT,It is about 1 mile away.,0,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_8,USER,Is there a full bar? Is it kid friendly? And is it formal or casual?,2,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_9,ASSISTANT,let me check on that for you. One second. Here is the Hotel which you are looking for. There is a sports bar at the hotel.,2,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_10,ASSISTANT,Bye. Have a nice day.,3,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_11,ASSISTANT,Thank you Anything else?,3,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_12,USER,"Great they have a sport bar. Any special activity center duties and does the room have a balcony, cable TV, a mini-fridge, coffee and honor bar and a fireplace.",3,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_13,ASSISTANT,Can you list those one at a time.,3,train
dlg-00131332-f7b3-4227-9672-652dd3a2c39e,dlg-00131332-f7b3-4227-9672-652dd3a2c39e_14,USER,"A balcony or terrace, a TV with cable, mini fridge, coffee maker, honor bar and fireplace.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_0,USER,"I'd like to find out more about the hotel, I plan to stay at Homeland final episode.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_1,ASSISTANT,Okay.,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_2,ASSISTANT,"Okay, what else can you tell me? Would you mind saying that again?",3,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_3,USER,Squaw Valley California.,0,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_4,ASSISTANT,Okay.,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_5,USER,And my date of Janine will be between 22-24 December.,1,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_6,ASSISTANT,Okay. What would you like to know?,3,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_7,USER,I would like to know that the hotel near to downtown or not?,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_8,ASSISTANT,"Yes, the hotel is near downtown.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_9,USER,And is there any restaurant near the hotel?,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_10,ASSISTANT,There are plenty of restaurants near the hotel.,1,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_11,USER,Does this restaurant have a full bar in it?,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_12,ASSISTANT,"Yes, some restaurants have a full bar.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_13,USER,And does the hotel have pool with hot tub and fitness center?,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_14,ASSISTANT,"Yes, the hotel has a hot tub and a fitness center.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_15,USER,Does the room have balcony or a terrace?,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_16,ASSISTANT,"Yes, the rooms have a balcony.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_17,USER,Does it have mini fridge or coffee maker?,0,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_18,ASSISTANT,"Yes, they have mini fridges.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_19,USER,And what will be the price of the room?,0,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_20,ASSISTANT,For your dates it'll be around $349 per night.,0,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_21,USER,That sound great. Thank you so much for your help.,3,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_22,ASSISTANT,Are you excited to go to Squaw Valley?,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_23,USER,Nope. I have some work to complete.,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_24,ASSISTANT,Why are you not going to Squaw Valley then?,1,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_25,USER,"No, I'm going there.",1,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_26,ASSISTANT,You're going there but you're not excited.,1,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_27,USER,I'm super excited.,1,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_28,ASSISTANT,I'm happy for you.,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_29,USER,"Okay, thank you so much.",3,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_30,ASSISTANT,People need vacations to rewind and relax.,2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_31,USER,"Yes, that's true.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_32,ASSISTANT,Do you agree?,1,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_33,USER,"Yes, absolutely.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_34,ASSISTANT,Great!,3,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_35,USER,"Okay, bye bye.",2,train
dlg-00258574-83c8-4bb0-a0f0-4f744715cb27,dlg-00258574-83c8-4bb0-a0f0-4f744715cb27_36,ASSISTANT,Goodbye.,2,train
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_0,ASSISTANT,Hello. How can I help you?,3,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_1,USER,"Hi, I'd like to find a hotel in Laguna Beach, California.",3,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_2,ASSISTANT,"Okay, what dates will you be travelling?",2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_3,USER,June 7th to the 13th.,0,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_4,ASSISTANT,"I'm sorry, Can you repeat that please?",3,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_5,USER,June 7th to the 13th.,0,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_6,ASSISTANT,"Okay, June 7th to the 13th.",2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_7,USER,I need it to have at least three stars.,1,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_8,ASSISTANT,Do you have a Max price point?,1,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_9,USER,$200 a night.,0,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_10,ASSISTANT,What amenities are you looking for?,2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_11,USER,I just need it to have two double beds. I need to have parking. And I want it to be near the beach.,1,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_12,ASSISTANT,"Okay, sounds good. Let me see what I can find. Hold on a second. I found two hotels.",2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_13,USER,Which one has the best customer reviews?,2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_14,ASSISTANT,The best hotel with the best customer reviews would be at the Laguna Beach Inn.,1,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_15,USER,How far away is it from the beach?,1,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_16,ASSISTANT,The beach is three minutes from the hotel.,0,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_17,USER,Does it have any restaurant or bars nearby?,0,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_18,ASSISTANT,"Let me check that for you. Hold on a second. This hotel is within 10 minutes of downtown. So, there are plenty of restaurants nearby.",2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_19,USER,Okay. I just need the address.,2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_20,ASSISTANT,Sure thing.,2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_21,ASSISTANT,"Sure thing, here is their address: 2020 s Coast Hwy, Laguna Beach, CA 92651.",2,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_22,USER,Thank you very much.,3,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_23,ASSISTANT,You're welcome. Anything else I can do for you?,3,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_24,USER,That's it.,0,test
dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57,dlg-0032fc41-9845-4be6-b9f5-0e6d898fda57_25,ASSISTANT,"Great, enjoy your trip.",3,test
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_0,ASSISTANT,How can I help you?,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_1,USER,I'd like help in finding a hotel in San Francisco.,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_2,ASSISTANT,May I know your dates for stay?,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_3,USER,March 7th to the 10th.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_4,ASSISTANT,How many guests will join you?,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_5,USER,One.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_6,ASSISTANT,Okay.,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_7,ASSISTANT,Do you have any hotel class preference?,1,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_8,USER,Three stars or better.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_9,ASSISTANT,"Cool, do you have any other specific preferences?",2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_10,USER,And less than $200 a night.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_11,ASSISTANT,Okay.,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_12,ASSISTANT,Which location is preferable?,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_13,USER,Closest to the baseball stadium.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_14,ASSISTANT,"Okay, hold on for a while.",2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_15,ASSISTANT,Let me help you in finding one.,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_16,ASSISTANT,I have found one for you.,1,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_17,USER,Okay.,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_18,ASSISTANT,Courtyard by Marriott San Francisco Downtown and the cost is $179.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_19,USER,Do they offer free breakfast?,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_20,ASSISTANT,"Modern hotel with an indoor pool, a restaurant & a coffee shop, plus free WiFi.",2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_21,USER,What type of room do they offer?,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_22,ASSISTANT,"Contemporary rooms offer free WiFi and flat-screen TVs, plus desks, mini fridges and coffeemakers. Suites and upgraded rooms add pull-out sofas, and some feature whirlpool tubs. Social spaces include a living room-style lobby with fire pits, plus an outdoor courtyard.",2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_23,ASSISTANT,"The American restaurant serves breakfast, a grill restaurant serves dinner, and there's an on-site Starbucks. Other amenities include an indoor pool and an exercise room, plus a business center and 20 meeting rooms.",2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_24,USER,How much is a room with two beds?,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_25,ASSISTANT,179$.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_26,USER,What is the next cheapest hotel that meets that criteria?,1,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_27,ASSISTANT,One moment please.,3,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_28,ASSISTANT,We have Hotel Triton for $139.,1,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_29,USER,What is the customer review rating of that hotel?,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_30,ASSISTANT,3.9.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_31,USER,How far away is that hotel from the baseball park?,1,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_32,ASSISTANT,It's just a 15 min from there.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_33,USER,Is that walking or driving?,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_34,ASSISTANT,Driving 1.7 miles in distance.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_35,USER,Okay. I'll take a room there.,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_36,ASSISTANT,Do you want me to book a room for you?,1,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_37,USER,Yes.,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_38,ASSISTANT,Can you mention the dates please?,3,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_39,USER,March 7th to 10th.,0,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_40,ASSISTANT,"Yes, it is confirmed from march 7th to 10th.",2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_41,USER,Thank you.,3,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_42,ASSISTANT,Have a nice day.,2,validation
dlg-003fa5f0-3457-464b-b22b-e74194fe172a,dlg-003fa5f0-3457-464b-b22b-e74194fe172a_43,USER,You too.,0,validation
dlg-0051755b-26c0-43ca-97c8-ba3200da927b,dlg-0051755b-26c0-43ca-97c8-ba3200da927b_0,ASSISTANT,Hello. How can I help you?,3,train
dlg-0051755b-26c0-43ca-97c8-ba3200da927b,dlg-0051755b-26c0-43ca-97c8-ba3200da927b_1,USER,"I'd like help finding a hotel in San Francisco, California.",2,train
dlg-0051755b-26c0-43ca-97c8-ba3200da927b,dlg-0051755b-26c0-43ca-97c8-ba3200da927b_2,ASSISTANT,I can help you with that. How many people will there be?,2,train
dlg-0051755b-26c0-43ca-97c8-ba3200da927b,dlg-0051755b-26c0-43ca-97c8-ba3200da927b_3,USER,There will be one person.,0,train
dlg-0051755b-26c0-43ca-97c8-ba3200da927b,dlg-0051755b-26c0-43ca-97c8-ba3200da927b_4,ASSISTANT,When do you want to check in and check out?,1,train
dlg-0051755b-26c0-43ca-97c8-ba3200da927b,dlg-0051755b-26c0-43ca-97c8-ba3200da927b_5,USER,I want to check in on April 4th and check out on April 7th.,1,train
dlg-0051755b-26c0-43ca-97c8-ba3200da927b,dlg-0051755b-26c0-43ca-97c8-ba3200da927b_6,ASSISTANT,Okay I've got those details. Now tell me about what you're looking for in your hotel?,2,train
