conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_19,19,ASSISTANT,How does 5:30 a.m. work?,"[{""start_index"":9,""end_index"":18,""text"":""5:30 a.m."",""annotations"":[{""name"":""flight2_detail.from.time""}]}]",validation
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_20,20,USER,"Well, the evening works better.","[{""start_index"":10,""end_index"":17,""text"":""evening"",""annotations"":[{""name"":""flight_search.time_of_day""}]}]",validation
dlg-00100680-00e0-40fe-8321-6d81b21bfc4f,dlg-00100680-00e0-40fe-8321-6d81b21bfc4f_24,24,ASSISTANT,"Alright, perfect so that is United Airlines as well.","[{""start_index"":28,""end_index"":34,""text"":""United"",""annotations"":[{""name"":""flight2_detail.airline""}]}]",validation
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_1,1,USER,"Hi, I need to find a flight from JFK to Seattle.","[{""start_index"":33,""end_index"":36,""text"":""JFK"",""annotations"":[{""name"":""flight_search.origin""}]},{""start_index"":40,""end_index"":47,""text"":""Seattle"",""annotations"":[{""name"":""flight_search.destination1""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_2,2,ASSISTANT,Okay from JFK to seattle.,"[{""start_index"":10,""end_index"":13,""text"":""JFK"",""annotations"":[{""name"":""flight_search.origin""}]},{""start_index"":17,""end_index"":24,""text"":""seattle"",""annotations"":[{""name"":""flight_search.destination1""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_5,5,USER,I would like to fly on April 1st and return on April 4th.,"[{""start_index"":23,""end_index"":32,""text"":""April 1st"",""annotations"":[{""name"":""flight_search.date.depart_origin""}]},{""start_index"":47,""end_index"":56,""text"":""April 4th"",""annotations"":[{""name"":""flight_search.date.return""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_7,7,USER,I would like to fly on Delta.,"[{""start_index"":23,""end_index"":28,""text"":""Delta"",""annotations"":[{""name"":""flight_search.airline""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_8,8,ASSISTANT,"Alright, there are plenty of flights with Delta. What else can you tell me?","[{""start_index"":42,""end_index"":47,""text"":""Delta"",""annotations"":[{""name"":""flight_search.airline""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_9,9,USER,Excellent. I would like the economy.,"[{""start_index"":28,""end_index"":35,""text"":""economy"",""annotations"":[{""name"":""flight_search.seating_class""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_11,11,USER,And I would like a non-stop flight.,"[{""start_index"":19,""end_index"":27,""text"":""non-stop"",""annotations"":[{""name"":""flight_search.stops""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_13,13,USER,And I would prefer to leave in the morning.,"[{""start_index"":28,""end_index"":42,""text"":""in the morning"",""annotations"":[{""name"":""flight_search.time_of_day""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_20,20,ASSISTANT,I see that there is one flight on April 1st which is at 8 AM.,"[{""start_index"":34,""end_index"":43,""text"":""April 1st"",""annotations"":[{""name"":""flight1_detail.date""}]},{""start_index"":56,""end_index"":60,""text"":""8 AM"",""annotations"":[{""name"":""flight1_detail.from.time""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_22,22,ASSISTANT,At 8 AM.,"[{""start_index"":3,""end_index"":7,""text"":""8 AM"",""annotations"":[{""name"":""flight1_detail.from.time""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_24,24,ASSISTANT,You will arrive in Seattle at 11:18 AM.,"[{""start_index"":19,""end_index"":26,""text"":""Seattle"",""annotations"":[{""name"":""flight1_detail.to""}]},{""start_index"":30,""end_index"":38,""text"":""11:18 AM"",""annotations"":[{""name"":""flight1_detail.to.time""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_26,26,ASSISTANT,There are two timings on Apr 4 which is at 7:40 AM and 10:15 AM. Which one do you need?,"[{""start_index"":25,""end_index"":30,""text"":""Apr 4"",""annotations"":[{""name"":""flight2_detail.date""}]},{""start_index"":43,""end_index"":50,""text"":""7:40 AM"",""annotations"":[{""name"":""flight2_detail.from.time""}]},{""start_index"":55,""end_index"":63,""text"":""10:15 AM"",""annotations"":[{""name"":""flight2_detail.from.time""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_27,27,USER,"I will take the 10:15 AM, please.","[{""start_index"":16,""end_index"":24,""text"":""10:15 AM"",""annotations"":[{""name"":""flight2_detail.from.time""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_28,28,ASSISTANT,"Okay, 10:15 AM.","[{""start_index"":6,""end_index"":14,""text"":""10:15 AM"",""annotations"":[{""name"":""flight2_detail.from.time""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_29,29,ASSISTANT,You will arrive back in JFK at 6:42 PM.,"[{""start_index"":24,""end_index"":27,""text"":""JFK"",""annotations"":[{""name"":""flight2_detail.to.time""}]},{""start_index"":31,""end_index"":38,""text"":""6:42 PM"",""annotations"":[{""name"":""flight2_detail.to.time""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_31,31,ASSISTANT,The total for this economy non-stop flight with delta is $421.,"[{""start_index"":19,""end_index"":26,""text"":""economy"",""annotations"":[{""name"":""flight2_detail.seating_class""},{""name"":""flight1_detail.seating_class""}]},{""start_index"":57,""end_index"":61,""text"":""$421"",""annotations"":[{""name"":""flight_search.total_fare""}]},{""start_index"":48,""end_index"":53,""text"":""delta"",""annotations"":[{""name"":""flight1_detail.airline""},{""name"":""flight2_detail.airline""}]},{""start_index"":27,""end_index"":35,""text"":""non-stop"",""annotations"":[{""name"":""flight1_detail.stops""},{""name"":""flight2_detail.stops""}]}]",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_34,34,ASSISTANT,I'll send you the details.,"[{""start_index"":0,""end_index"":25,""text"":""I'll send you the details"",""annotations"":[{""name"":""flight_booked.flight_booked""}]}]",test
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_4,4,USER,I'm looking to travel from March 20th to 22nd.,"[{""start_index"":27,""end_index"":37,""text"":""March 20th"",""annotations"":[{""name"":""flight_search.date.depart_origin""}]},{""start_index"":41,""end_index"":45,""text"":""22nd"",""annotations"":[{""name"":""flight_search.date.return""}]}]",train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_6,6,USER,I'd like to travel in the morning and the economy class is fine.,"[{""start_index"":26,""end_index"":33,""text"":""morning"",""annotations"":[{""name"":""flight_search.time_of_day""}]},{""start_index"":42,""end_index"":49,""text"":""economy"",""annotations"":[{""name"":""flight_search.seating_class""}]}]",train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_8,8,USER,Economy class.,"[{""start_index"":0,""end_index"":7,""text"":""Economy"",""annotations"":[{""name"":""flight_search.seating_class""}]}]",train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_11,11,ASSISTANT,I found a flight for $424 on United Airlines.,"[{""start_index"":21,""end_index"":25,""text"":""$424"",""annotations"":[{""name"":""flight1_detail.fare""}]},{""start_index"":29,""end_index"":44,""text"":""United Airlines"",""annotations"":[{""name"":""flight1_detail.airline""}]}]",train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_12,12,USER,"Okay, is that for New York?","[{""start_index"":18,""end_index"":26,""text"":""New York"",""annotations"":[{""name"":""flight1_detail.to""}]}]",train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_14,14,USER,Is that nonstop?,"[{""start_index"":8,""end_index"":15,""text"":""nonstop"",""annotations"":[{""name"":""flight_search.stops""}]}]",train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_15,15,ASSISTANT,One stop at Chicago O'Hare for 3 hours.,"[{""start_index"":0,""end_index"":8,""text"":""One stop"",""annotations"":[{""name"":""flight1_detail.stops""}]},{""start_index"":12,""end_index"":26,""text"":""Chicago O'Hare"",""annotations"":[{""name"":""flight1_detail.stops.location""}]},{""start_index"":12,""end_index"":38,""text"":""Chicago O'Hare for 3 hours"",""annotations"":[{""name"":""flight1_detail.other_description""}]}]",train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_17,17,ASSISTANT,Booking flight.,"[{""start_index"":0,""end_index"":14,""text"":""Booking flight"",""annotations"":[{""name"":""flight_booked.flight_booked""}]}]",train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_0,0,USER,"Hi assistant, need help finding a flight from Houston to London.","[{""start_index"":46,""end_index"":53,""text"":""Houston"",""annotations"":[{""name"":""flight_search.origin""}]},{""start_index"":57,""end_index"":63,""text"":""London"",""annotations"":[{""name"":""flight_search.destination1""}]}]",train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_2,2,USER,Need to fly out on July 2nd in the afternoon.,"[{""start_index"":19,""end_index"":27,""text"":""July 2nd"",""annotations"":[{""name"":""flight_search.date.depart_origin""}]},{""start_index"":28,""end_index"":44,""text"":""in the afternoon"",""annotations"":[{""name"":""flight_search.time_of_day""}]}]",train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_4,4,USER,I need to fly back July 7th. I need something cheap.,"[{""start_index"":19,""end_index"":27,""text"":""July 7th"",""annotations"":[{""name"":""flight_search.date.return""}]},{""start_index"":46,""end_index"":51,""text"":""cheap"",""annotations"":[{""name"":""flight_search.price_range""}]}]",train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_5,5,ASSISTANT,"Okay, the cheapest flight currently is $3,200.","[{""start_index"":6,""end_index"":25,""text"":""the cheapest flight"",""annotations"":[{""name"":""flight_search.price_range""}]},{""start_index"":39,""end_index"":45,""text"":""$3,200"",""annotations"":[{""name"":""flight_search.total_fare""}]}]",train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_7,7,ASSISTANT,"All right you're all set, is that it?","[{""start_index"":0,""end_index"":23,""text"":""All right you're all se"",""annotations"":[{""name"":""flight_booked.flight_booked""}]}]",train
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_1,1,USER,"Hello. I need to take a trip to Albany, New York.","[{""start_index"":32,""end_index"":48,""text"":""Albany, New York"",""annotations"":[{""name"":""flight_search.destination1""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_2,2,ASSISTANT,Okay. I see that you're in Seattle right now. Is that where you want to fly out from to Albany?,"[{""start_index"":27,""end_index"":34,""text"":""Seattle"",""annotations"":[{""name"":""flight_search.origin""}]},{""start_index"":88,""end_index"":94,""text"":""Albany"",""annotations"":[{""name"":""flight_search.destination1""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_5,5,USER,I'd like to leave this Friday and return exactly in one week.,"[{""start_index"":18,""end_index"":29,""text"":""this Friday"",""annotations"":[{""name"":""flight_search.date.depart_origin""}]},{""start_index"":41,""end_index"":60,""text"":""exactly in one week"",""annotations"":[{""name"":""flight_search.date.return""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_6,6,ASSISTANT,Do you want to return on next Thursday or Friday?,"[{""start_index"":25,""end_index"":38,""text"":""next Thursday"",""annotations"":[{""name"":""flight_search.date.return""}]},{""start_index"":42,""end_index"":48,""text"":""Friday"",""annotations"":[{""name"":""flight_search.date.return""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_7,7,USER,Friday morning.,"[{""start_index"":0,""end_index"":6,""text"":""Friday"",""annotations"":[{""name"":""flight_search.date.return""}]},{""start_index"":7,""end_index"":14,""text"":""morning"",""annotations"":[{""name"":""flight_search.time_of_day""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_8,8,ASSISTANT,"Okay, I will find a return flight on 19th morning.","[{""start_index"":37,""end_index"":41,""text"":""19th"",""annotations"":[{""name"":""flight_search.date.return""}]},{""start_index"":42,""end_index"":49,""text"":""morning"",""annotations"":[{""name"":""flight_search.time_of_day""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_9,9,USER,"Thank you. United Airlines, preferable.","[{""start_index"":11,""end_index"":26,""text"":""United Airlines"",""annotations"":[{""name"":""flight_search.airline""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_11,11,USER,"Just one, direct flight, no layovers, please.","[{""start_index"":5,""end_index"":8,""text"":""one"",""annotations"":[{""name"":""flight_search.num.pax""}]},{""start_index"":10,""end_index"":23,""text"":""direct flight"",""annotations"":[{""name"":""flight_search.stops""}]},{""start_index"":25,""end_index"":36,""text"":""no layovers"",""annotations"":[{""name"":""flight_search.stops""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_13,13,USER,First.,"[{""start_index"":0,""end_index"":5,""text"":""First"",""annotations"":[{""name"":""flight_search.seating_class""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_14,14,ASSISTANT,There are no direct flights. Do you want to check in business?,"[{""start_index"":13,""end_index"":27,""text"":""direct flights"",""annotations"":[{""name"":""flight_search.stops""}]},{""start_index"":53,""end_index"":61,""text"":""business"",""annotations"":[{""name"":""flight_search.seating_class""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_16,16,ASSISTANT,There are no direct flights in any class. I will look for the shortest layover for you.,"[{""start_index"":13,""end_index"":27,""text"":""direct flights"",""annotations"":[{""name"":""flight_search.stops""}]},{""start_index"":71,""end_index"":78,""text"":""layover"",""annotations"":[{""name"":""flight_search.stops""}]},{""start_index"":58,""end_index"":78,""text"":""the shortest layover"",""annotations"":[{""name"":""flight_search.other_description""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_19,19,USER,"I'll definitely need Wi-Fi on the flight, please. I'd like morning flights.","[{""start_index"":21,""end_index"":26,""text"":""Wi-Fi"",""annotations"":[{""name"":""flight_search.other_description""}]},{""start_index"":59,""end_index"":66,""text"":""morning"",""annotations"":[{""name"":""flight_search.time_of_day""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_22,22,ASSISTANT,"I found you a 6 am flight with United Airlines. The cost of the ticket is $1,430. It has Wi-Fi, first class and has one stop for an hour and a half. The total flight time is 7 hours and 24 minutes. How does that sound?","[{""start_index"":14,""end_index"":18,""text"":""6 am"",""annotations"":[{""name"":""flight1_detail.from.time""}]},{""start_index"":31,""end_index"":46,""text"":""United Airlines"",""annotations"":[{""name"":""flight1_detail.airline""}]},{""start_index"":74,""end_index"":80,""text"":""$1,430"",""annotations"":[{""name"":""flight1_detail.fare""}]},{""start_index"":89,""end_index"":94,""text"":""Wi-Fi"",""annotations"":[{""name"":""flight1_detail.other_description""}]},{""start_index"":96,""end_index"":107,""text"":""first class"",""annotations"":[{""name"":""flight1_detail.seating_class""}]},{""start_index"":116,""end_index"":124,""text"":""one stop"",""annotations"":[{""name"":""flight1_detail.stops""}]},{""start_index"":132,""end_index"":147,""text"":""hour and a half"",""annotations"":[{""name"":""flight1_detail.other_description""}]},{""start_index"":174,""end_index"":196,""text"":""7 hours and 24 minutes"",""annotations"":[{""name"":""flight1_detail.other_description""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_26,26,ASSISTANT,The return flight leaves at 10:20 am has one stop for 15 minutes and arrives back in Seattle at 3:36 pm. How does that work for you?,"[{""start_index"":28,""end_index"":36,""text"":""10:20 am"",""annotations"":[{""name"":""flight2_detail.from.time""}]},{""start_index"":41,""end_index"":49,""text"":""one stop"",""annotations"":[{""name"":""flight2_detail.stops""}]},{""start_index"":54,""end_index"":64,""text"":""15 minutes"",""annotations"":[{""name"":""flight2_detail.other_description""}]},{""start_index"":85,""end_index"":92,""text"":""Seattle"",""annotations"":[{""name"":""flight2_detail.to""}]},{""start_index"":96,""end_index"":103,""text"":""3:36 pm"",""annotations"":[{""name"":""flight2_detail.to.time""}]}]",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_28,28,ASSISTANT,Great. You're welcome. It's booked.,"[{""start_index"":23,""end_index"":34,""text"":""It's booked"",""annotations"":[{""name"":""flight_booked.flight_booked""}]}]",test
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_1,1,USER,I like to make a round-trip from Miami to Madrid.,"[{""start_index"":17,""end_index"":27,""text"":""round-trip"",""annotations"":[{""name"":""flight_search.type""}]},{""start_index"":33,""end_index"":38,""text"":""Miami"",""annotations"":[{""name"":""flight_search.origin""}]},{""start_index"":42,""end_index"":48,""text"":""Madrid"",""annotations"":[{""name"":""flight_search.destination1""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_2,2,ASSISTANT,Miami to where?,"[{""start_index"":0,""end_index"":5,""text"":""Miami"",""annotations"":[{""name"":""flight_search.origin""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_3,3,USER,M a d r i d.,"[{""start_index"":0,""end_index"":11,""text"":""M a d r i d"",""annotations"":[{""name"":""flight_search.destination1""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_4,4,ASSISTANT,"Oh, Madrid.","[{""start_index"":4,""end_index"":10,""text"":""Madrid"",""annotations"":[{""name"":""flight_search.destination1""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_6,6,USER,I'd like to leave today evening and return in 5 days.,"[{""start_index"":18,""end_index"":23,""text"":""today"",""annotations"":[{""name"":""flight_search.date.depart_origin""}]},{""start_index"":24,""end_index"":31,""text"":""evening"",""annotations"":[{""name"":""flight_search.time_of_day""}]},{""start_index"":43,""end_index"":52,""text"":""in 5 days"",""annotations"":[{""name"":""flight_search.date.return""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_7,7,ASSISTANT,"I have a 7:10 p.m, 7:45 p.m, 9 p.m.","[{""start_index"":9,""end_index"":17,""text"":""7:10 p.m"",""annotations"":[{""name"":""flight1_detail.from.time""}]},{""start_index"":19,""end_index"":27,""text"":""7:45 p.m"",""annotations"":[{""name"":""flight1_detail.from.time""}]},{""start_index"":29,""end_index"":34,""text"":""9 p.m"",""annotations"":[{""name"":""flight1_detail.from.time""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_8,8,USER,How about the 7:00 p.m?,"[{""start_index"":14,""end_index"":22,""text"":""7:00 p.m"",""annotations"":[{""name"":""flight1_detail.from.time""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_9,9,ASSISTANT,"The return flights are at 12 p.m, 4:05 p.m, 11:35 p.m.","[{""start_index"":26,""end_index"":32,""text"":""12 p.m"",""annotations"":[{""name"":""flight2_detail.from.time""}]},{""start_index"":34,""end_index"":42,""text"":""4:05 p.m"",""annotations"":[{""name"":""flight2_detail.from.time""}]},{""start_index"":44,""end_index"":53,""text"":""11:35 p.m"",""annotations"":[{""name"":""flight2_detail.from.time""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_10,10,USER,Let's do the 4:05 p.m return on the flight. That would be nice.,"[{""start_index"":13,""end_index"":21,""text"":""4:05 p.m"",""annotations"":[{""name"":""flight2_detail.from.time""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_12,12,USER,Is that a Non-Stop?,"[{""start_index"":10,""end_index"":18,""text"":""Non-Stop"",""annotations"":[{""name"":""flight_search.stops""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_14,14,USER,"And also, I'd like that to have a window seat with that, please.","[{""start_index"":34,""end_index"":45,""text"":""window seat"",""annotations"":[{""name"":""flight_search.seat_location""}]}]",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_15,15,ASSISTANT,"Okay, Flight has been booked.","[{""start_index"":6,""end_index"":28,""text"":""Flight has been booked"",""annotations"":[{""name"":""flight_booked.flight_booked""}]}]",train
