conversation_id,example_id,source_id,input_text,target_text,split
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_1_2__g2,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_1_2,Okay from JFK to seattle.,"Got it, a flight from JFK to Seattle.",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_5_8__g1,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_5_8,"Alright, there are plenty of flights with Delta. What else can you tell me?","Okay, there are many flights available with Delta. What else can you tell me?",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_5_8__g2,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_5_8,"Alright, there are plenty of flights with Delta. What else can you tell me?","I see, there are many Delta flights. What else can you tell me?",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_9_26__g1,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_9_26,I see that there is one flight on April 1st which is at 8 AM. At 8 AM. You will arrive in Seattle at 11:18 AM. There are two timings on Apr 4 which is at 7:40 AM and 10:15 AM. Which one do you need?,"I can see there is one flight on April 1st departing at 8 AM, arriving in Seattle at 11:18 AM. For April 4th, there are two available times: 7:40 AM and 10:15 AM. Which one would you like?",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_9_26__g2,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_9_26,I see that there is one flight on April 1st which is at 8 AM. At 8 AM. You will arrive in Seattle at 11:18 AM. There are two timings on Apr 4 which is at 7:40 AM and 10:15 AM. Which one do you need?,"There is one flight scheduled for April 1st at 8 AM, which gets into Seattle at 11:18 AM. On Apr 4, there are two options at 7:40 AM and 10:15 AM. Which of those do you need?",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_27_34__g1,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_27_34,"Okay, 10:15 AM. You will arrive back in JFK at 6:42 PM. The total for this economy non-stop flight with delta is $421. I'll send you the details.","Alright, that's 10:15 AM. Your return flight to JFK is scheduled to arrive at 6:42 PM. The cost for this non-stop economy flight with Delta is $421, and I will send the details over to you.",test
dlg-0027f924-7723-48bc-bf18-e41c03b0e709,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_27_34__g2,dlg-0027f924-7723-48bc-bf18-e41c03b0e709_27_34,"Okay, 10:15 AM. You will arrive back in JFK at 6:42 PM. The total for this economy non-stop flight with delta is $421. I'll send you the details.","Got it, 10:15 AM. You are set to arrive back at JFK at 6:42 PM. This non-stop economy flight with Delta totals $421. I'll send you the details now.",test
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_4_11__g1,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_4_11,I found a flight for $424 on United Airlines.,I've located a United Airlines flight priced at $424.,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_4_11__g2,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_4_11,I found a flight for $424 on United Airlines.,There is a flight available on United Airlines for $424.,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_12_17__g1,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_12_17,One stop at Chicago O'Hare for 3 hours. Booking flight.,I am booking a flight with one stop at Chicago O'Hare for 3 hours.,train
dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_12_17__g2,dlg-0047a087-6a3c-4f27-b0e6-268f53a2e013_12_17,One stop at Chicago O'Hare for 3 hours. Booking flight.,I'm making a flight booking that includes a 3-hour layover at Chicago O'Hare.,train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_0_7__g1,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_0_7,"Okay, the cheapest flight currently is $3,200. All right you're all set, is that it?","The lowest price for a flight right now is $3,200. You are all finished, is there anything else?",train
dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_0_7__g2,dlg-005d7a68-35ec-4ed0-a0ab-715a499b48b7_0_7,"Okay, the cheapest flight currently is $3,200. All right you're all set, is that it?","The most affordable flight available is $3,200. You're all set now, is that everything?",train
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_1_2__g1,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_1_2,Okay. I see that you're in Seattle right now. Is that where you want to fly out from to Albany?,I see that you are currently in Seattle. Is this the city you would like to depart from for your flight to Albany?,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_1_2__g2,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_1_2,Okay. I see that you're in Seattle right now. Is that where you want to fly out from to Albany?,Alright. I notice you're in Seattle at the moment. Do you want to fly to Albany from here?,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_5_6__g1,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_5_6,Do you want to return on next Thursday or Friday?,Would you like to return next Thursday or Friday?,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_5_6__g2,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_5_6,Do you want to return on next Thursday or Friday?,Are you looking to fly back next Thursday or Friday?,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_7_8__g1,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_7_8,"Okay, I will find a return flight on 19th morning.","Alright, I'll look for a return flight on the morning of the 19th.",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_7_8__g2,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_7_8,"Okay, I will find a return flight on 19th morning.",I will search for a return flight scheduled for the morning of the 19th.,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_9_16__g1,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_9_16,There are no direct flights. Do you want to check in business? There are no direct flights in any class. I will look for the shortest layover for you.,There are no direct flights available in any class. Would you like to check business class options? I will search for the shortest layover for you.,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_9_16__g2,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_9_16,There are no direct flights. Do you want to check in business? There are no direct flights in any class. I will look for the shortest layover for you.,No direct flights are available in any category. Do you want to look into business class? I'll find the shortest layover for you.,test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_19_28__g1,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_19_28,"I found you a 6 am flight with United Airlines. The cost of the ticket is $1,430. It has Wi-Fi, first class and has one stop for an hour and a half. The total flight time is 7 hours and 24 minutes. How does that sound? The return flight leaves at 10:20 am has one stop for 15 minutes and arrives back in Seattle at 3:36 pm. How does that work for you? Great. You're welcome. It's booked.","I've located a United Airlines flight for you at 6 am, priced at $1,430. It offers first class seating and Wi-Fi, with a single stop lasting an hour and a half, and a total travel time of 7 hours and 24 minutes. What do you think? For your return, the flight departs at 10:20 am, includes a 15-minute stop, and lands in Seattle at 3:36 pm. Does that work for you? Great. You're welcome. It's booked.",test
dlg-006d8337-fc53-4aac-8895-b2f0caa14baa,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_19_28__g2,dlg-006d8337-fc53-4aac-8895-b2f0caa14baa_19_28,"I found you a 6 am flight with United Airlines. The cost of the ticket is $1,430. It has Wi-Fi, first class and has one stop for an hour and a half. The total flight time is 7 hours and 24 minutes. How does that sound? The return flight leaves at 10:20 am has one stop for 15 minutes and arrives back in Seattle at 3:36 pm. How does that work for you? Great. You're welcome. It's booked.","I found a 6 am United Airlines flight for $1,430 that includes Wi-Fi and first class. It has one stop for an hour and a half, making the total flight time 7 hours and 24 minutes. How does that sound? The return flight is scheduled for 10:20 am with a 15-minute stop, arriving back in Seattle at 3:36 pm. How does that work for you? Great. You're welcome. It's booked.",test
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_1_2__g1,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_1_2,Miami to where?,Where are you flying to from Miami?,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_1_2__g2,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_1_2,Miami to where?,To which destination are you traveling from Miami?,train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_3_4__g1,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_3_4,"Oh, Madrid.","Ah, Madrid.",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_3_4__g2,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_3_4,"Oh, Madrid.","Oh, it's Madrid.",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_6_7__g1,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_6_7,"I have a 7:10 p.m, 7:45 p.m, 9 p.m.","I have a 7:10 p.m., 7:45 p.m., and 9 p.m. flight.",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_6_7__g2,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_6_7,"I have a 7:10 p.m, 7:45 p.m, 9 p.m.","I have flights at 7:10 p.m., 7:45 p.m., and 9 p.m.",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_8_9__g1,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_8_9,"The return flights are at 12 p.m, 4:05 p.m, 11:35 p.m.","The return flights are scheduled for 12 p.m, 4:05 p.m, and 11:35 p.m.",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_8_9__g2,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_8_9,"The return flights are at 12 p.m, 4:05 p.m, 11:35 p.m.","There are return flights at 12 p.m, 4:05 p.m, and 11:35 p.m.",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_10_15__g1,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_10_15,"Okay, Flight has been booked.","All right, your flight is now booked.",train
dlg-00754a9a-1b01-465d-adb9-5215a32d174d,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_10_15__g2,dlg-00754a9a-1b01-465d-adb9-5215a32d174d_10_15,"Okay, Flight has been booked.",Your flight booking has been completed.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_6_7__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_6_7,"Alright, from New York city to Seattle.","Okay, so from New York City to Seattle.",train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_6_7__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_6_7,"Alright, from New York city to Seattle.","Very well, from New York City to Seattle.",train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_9_13__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_9_13,"Okay, from JFK. There are 3 airports in Seattle. Tacoma international. Kenmore air harbor.","Alright, starting from JFK. There are 3 airports in Seattle: Tacoma international and Kenmore air harbor.",train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_9_13__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_9_13,"Okay, from JFK. There are 3 airports in Seattle. Tacoma international. Kenmore air harbor.","Okay, departing from JFK. There are 3 airports in Seattle, which are Tacoma international and Kenmore air harbor.",train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_15_27__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_15_27,There is no flight under $500 for a one way ticket to Seattle. On March 5th.,I cannot find any one-way flights to Seattle for under $500 on March 5th.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_15_27__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_15_27,There is no flight under $500 for a one way ticket to Seattle. On March 5th.,There are no one-way tickets to Seattle priced below $500 available for March 5th.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_30_32__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_30_32,Under $800?,Is it under $800?,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_30_32__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_30_32,Under $800?,Is the price less than $800?,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_35_37__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_35_37,There are no non-stop flights going from JFK to Tacoma.,No non-stop flights are available from JFK to Tacoma.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_35_37__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_35_37,There are no non-stop flights going from JFK to Tacoma.,You won't find any non-stop flights traveling from JFK to Tacoma.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_38_40__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_38_40,These layover are around 8 hours to 18 hours.,The layovers are approximately between 8 hours and 18 hours long.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_38_40__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_38_40,These layover are around 8 hours to 18 hours.,These layovers last around 8 to 18 hours.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_45_47__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_45_47,United Airlines.,United Airlines.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_45_47__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_45_47,United Airlines.,United Airlines.,train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_48_52__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_48_52,"There are no business class flights under $800. Only economy. Alright, economy it is.","There are no business class flights available for less than $800, only economy. Okay, we will go with economy.",train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_48_52__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_48_52,"There are no business class flights under $800. Only economy. Alright, economy it is.","Since there are no business class flights under $800, only economy is available. Alright, let's book economy.",train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_54_64__g1,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_54_64,A flight with Wi-Fi or without? No Wi-Fi. You'll leave at 8:05 PM. There will be a 12 hour layover in Chicago. And you will arrive in Seattle at 12:30 PM the next day.,"Would you like a flight with Wi-Fi or without? This one does not have Wi-Fi. Your departure is scheduled for 8:05 PM, followed by a 12 hour layover in Chicago. You are set to arrive in Seattle at 12:30 PM the following day.",train
dlg-0078b72c-401a-4a11-a62c-0bc3297d3266,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_54_64__g2,dlg-0078b72c-401a-4a11-a62c-0bc3297d3266_54_64,A flight with Wi-Fi or without? No Wi-Fi. You'll leave at 8:05 PM. There will be a 12 hour layover in Chicago. And you will arrive in Seattle at 12:30 PM the next day.,Do you prefer a flight with Wi-Fi or without? There is no Wi-Fi on this flight. You will be departing at 8:05 PM and will have a 12 hour layover in Chicago before arriving in Seattle at 12:30 PM the next day.,train
dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_1_6__g1,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_1_6,Did you want to leave in the morning or afternoon flight?,Would you prefer to take a morning flight or an afternoon one?,train
dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_1_6__g2,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_1_6,Did you want to leave in the morning or afternoon flight?,Do you want to depart on a flight in the morning or in the afternoon?,train
dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_7_8__g1,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_7_8,Do you prefer non-stop or layover?,Would you rather have a non-stop flight or one with a layover?,train
dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_7_8__g2,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_7_8,Do you prefer non-stop or layover?,Do you have a preference for non-stop flights or flights with layovers?,train
dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_9_12__g1,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_9_12,"Ok, one moment, hold. I found a flight for you is United Airlines that departs at 10:47 p.m and arrives at 7:14 a.m. The total price is $555. You are all set.",Please hold for a moment. I have located a United Airlines flight for you that departs at 10:47 p.m. and arrives at 7:14 a.m. The total cost is $555. You are all set.,train
dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_9_12__g2,dlg-009c3fa1-6f6e-48dd-84c8-c52dbde6a4ae_9_12,"Ok, one moment, hold. I found a flight for you is United Airlines that departs at 10:47 p.m and arrives at 7:14 a.m. The total price is $555. You are all set.","Just a moment, please. I found a United Airlines flight departing at 10:47 p.m. and arriving at 7:14 a.m. for a total price of $555. You are all set.",train
dlg-00bc0a97-460f-441d-9dd7-269fc89e572c,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_2_3__g1,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_2_3,"Okay, Sacramento to Houston. Any preferences for this flight?","Alright, from Sacramento to Houston. Do you have any specific preferences for this flight?",test
dlg-00bc0a97-460f-441d-9dd7-269fc89e572c,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_2_3__g2,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_2_3,"Okay, Sacramento to Houston. Any preferences for this flight?","Got it, a flight from Sacramento to Houston. Are there any preferences you'd like me to consider for this trip?",test
dlg-00bc0a97-460f-441d-9dd7-269fc89e572c,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_4_11__g1,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_4_11,"Unfortunately, I don't see any non-stop flights for business, they all have one-stop. And the earliest flight leaves at 4:50 PM. I found a flight for $1,089 leaving at 4:51 PM with Delta Airlines with one-stop. Will this work?","I'm sorry, but there are no non-stop flights available for business; they all include one stop. The earliest departure is at 4:50 PM. I did find a one-stop flight with Delta Airlines for $1,089 departing at 4:51 PM. Does this work for you?",test
dlg-00bc0a97-460f-441d-9dd7-269fc89e572c,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_4_11__g2,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_4_11,"Unfortunately, I don't see any non-stop flights for business, they all have one-stop. And the earliest flight leaves at 4:50 PM. I found a flight for $1,089 leaving at 4:51 PM with Delta Airlines with one-stop. Will this work?","Regrettably, I cannot find any non-stop business flights, as they all have one stop. The first flight departs at 4:50 PM. I have located a Delta Airlines flight with one stop for $1,089 that leaves at 4:51 PM. Will this be acceptable?",test
dlg-00bc0a97-460f-441d-9dd7-269fc89e572c,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_14_19__g1,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_14_19,"There is a 9:34 AM non-stop flight for $1463. Will that work? There's also a $1089 flight leaving at 6:35 AM with one-stop. Okay, I'll book that one then.","I have a non-stop flight at 9:34 AM for $1463. Does that work for you? There is also a one-stop flight at 6:35 AM for $1089. Okay, I will book that one for you then.",test
dlg-00bc0a97-460f-441d-9dd7-269fc89e572c,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_14_19__g2,dlg-00bc0a97-460f-441d-9dd7-269fc89e572c_14_19,"There is a 9:34 AM non-stop flight for $1463. Will that work? There's also a $1089 flight leaving at 6:35 AM with one-stop. Okay, I'll book that one then.","There's a non-stop flight available at 9:34 AM for $1463; would that be suitable? Alternatively, there is a one-stop flight departing at 6:35 AM for $1089. Alright, I'll go ahead and book that one then.",test
dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_0_7__g1,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_0_7,"Okay, for leaving as early as possible you could leave in two hours at 7:52 p.m. Is that too early?","To depart as early as possible, you could leave in two hours at 7:52 p.m. Would that be too early for you?",train
dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_0_7__g2,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_0_7,"Okay, for leaving as early as possible you could leave in two hours at 7:52 p.m. Is that too early?","If you want to leave as soon as possible, there is an option in two hours at 7:52 p.m. Is that time too early?",train
dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_8_9__g1,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_8_9,"That is the cheapest at $1,474.","The lowest price available is $1,474.",train
dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_8_9__g2,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_8_9,"That is the cheapest at $1,474.","That option is the cheapest one, priced at $1,474.",train
dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_10_15__g1,dlg-00e32998-0b0f-47f1-a4f0-2ce90f1718d0_10_15,Yes. That does have Wi-Fi. It come with extended seating and full meals as well. The return flight will come back at 6 p.m.,"Yes, that flight includes Wi-Fi. It also features extended seating and full meals, and the return flight is scheduled to arrive at 6 p.m.",train
