conversation_id,example_id,source_id,input_text,target_text,split
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_10_12__g1,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_10_12,Just to confirm you would like to add garlic bread and packets of Parmesan cheese.,I just want to confirm that you would like to add garlic bread and packets of Parmesan cheese to your order.,train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_10_12__g2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_10_12,Just to confirm you would like to add garlic bread and packets of Parmesan cheese.,"Just to make sure, you want to include garlic bread and packets of Parmesan cheese?",train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_15_18__g1,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_15_18,"Yes, two-liter bottle of orange soda added to your order. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","I've added a two-liter bottle of orange soda to your order. I have your personal information on record, and your order should be ready for pick-up in approximately 20 minutes.",train
dlg-00d882a3-255d-4e15-99cb-f068046d6eb2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_15_18__g2,dlg-00d882a3-255d-4e15-99cb-f068046d6eb2_15_18,"Yes, two-liter bottle of orange soda added to your order. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","A two-liter bottle of orange soda has been added to your order. Since I have your personal details on file, please note that your order will be ready for pick-up in about 20 minutes.",train
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_1_2__g1,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_1_2,Okay and how would you like a sandwich?,"Alright, how would you like your sandwich prepared?",test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_1_2__g2,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_1_2,Okay and how would you like a sandwich?,"Sure, what kind of sandwich would you like?",test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_3_8__g1,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_3_8,"One BLT on rye bread with a lemonade and a side of potato chips. Is that correct? Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","So, that is one BLT on rye bread, a lemonade, and a side of potato chips. Is that right? I have your personal information on record, and your order will be ready to pick up in approximately 20 minutes.",test
dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_3_8__g2,dlg-0132dd67-ad75-4d59-83de-5cdadf9cd830_3_8,"One BLT on rye bread with a lemonade and a side of potato chips. Is that correct? Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","To confirm, you would like one BLT on rye bread with a lemonade and a side of potato chips. Is that correct? I have your personal details here, and your order should be ready for pick-up in about 20 minutes.",test
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_1_2__g1,dlg-01765acc-b2cf-46b9-8961-7f259645b414_1_2,"Yes, I can. What kind of sandwiches would you like to order?","Certainly, I can help with that. Which types of sandwiches would you like to order?",train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_1_2__g2,dlg-01765acc-b2cf-46b9-8961-7f259645b414_1_2,"Yes, I can. What kind of sandwiches would you like to order?","Yes, I am able to do that. What kind of sandwiches would you like to have ordered?",train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_3_5__g1,dlg-01765acc-b2cf-46b9-8961-7f259645b414_3_5,"Just to confirm, you would like to order one BLT, one chip buddy, 2 Ruben's.","I'd just like to confirm that you want to order one BLT, one chip buddy, and 2 Ruben's.",train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_3_5__g2,dlg-01765acc-b2cf-46b9-8961-7f259645b414_3_5,"Just to confirm, you would like to order one BLT, one chip buddy, 2 Ruben's.","Just to make sure, you are ordering one BLT, one chip buddy, and 2 Ruben's?",train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_7_16__g1,dlg-01765acc-b2cf-46b9-8961-7f259645b414_7_16,As requested your sandwiches will be prepared with extra mayo. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"As you asked, I will prepare your sandwiches with extra mayo. I have your personal information on file, and your order will be ready for pick-up in approximately 20 minutes.",train
dlg-01765acc-b2cf-46b9-8961-7f259645b414,dlg-01765acc-b2cf-46b9-8961-7f259645b414_7_16__g2,dlg-01765acc-b2cf-46b9-8961-7f259645b414_7_16,As requested your sandwiches will be prepared with extra mayo. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"I've noted your request to include extra mayo on your sandwiches. I have your personal details saved, and your order should be ready to pick up in about 20 minutes.",train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_1_4__g1,dlg-01839744-e367-4b7d-b8c4-42a40974c310_1_4,Just to confirm you would like to order hot dogs for three people. What kind of hot dogs would you like to order?,I just want to confirm that you're ordering hot dogs for three people. Which type of hot dogs would you like to have?,train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_1_4__g2,dlg-01839744-e367-4b7d-b8c4-42a40974c310_1_4,Just to confirm you would like to order hot dogs for three people. What kind of hot dogs would you like to order?,"To confirm, you'd like to order hot dogs for three people. What kind of hot dogs would you like to order?",train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_5_10__g1,dlg-01839744-e367-4b7d-b8c4-42a40974c310_5_10,"Just to confirm you would like to order three hot dogs with everything on it, three large fries and three Cherry Cokes. ""Okay, I have your personal details on file. Your order will be ready for pick-up in 20 minutes"".","Just to confirm, you're ordering three hot dogs with all the toppings, three large fries, and three Cherry Cokes. I have your personal information on record, and your order will be ready for pick-up in 20 minutes.",train
dlg-01839744-e367-4b7d-b8c4-42a40974c310,dlg-01839744-e367-4b7d-b8c4-42a40974c310_5_10__g2,dlg-01839744-e367-4b7d-b8c4-42a40974c310_5_10,"Just to confirm you would like to order three hot dogs with everything on it, three large fries and three Cherry Cokes. ""Okay, I have your personal details on file. Your order will be ready for pick-up in 20 minutes"".","I just want to verify that you would like to order three hot dogs with everything on them, three large fries, and three Cherry Cokes. Since I have your personal details on file, your order will be ready to pick up in 20 minutes.",train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_3_10__g1,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_3_10,Two iced teas sure. I've added that to the order. Okay. Let me confirm what you have: 1 market burrito with black beans and spicy salsa and 1 chicken taco platter with refried beans and 2 ice teas. Okay. Your order will be ready for pick-up in about 20 minutes.,"Certainly, I have added two iced teas to your order. Let me confirm your items: one market burrito with black beans and spicy salsa, one chicken taco platter with refried beans, and two iced teas. Your order will be ready for pick-up in approximately 20 minutes.",train
dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_3_10__g2,dlg-025a1022-3f81-4266-b4a9-da0b7deb3d24_3_10,Two iced teas sure. I've added that to the order. Okay. Let me confirm what you have: 1 market burrito with black beans and spicy salsa and 1 chicken taco platter with refried beans and 2 ice teas. Okay. Your order will be ready for pick-up in about 20 minutes.,"I've added those two iced teas to your order. To confirm, you have one market burrito with black beans and spicy salsa, one chicken taco platter with refried beans, and 2 ice teas. Your order will be ready for pick-up in about 20 minutes.",train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_3_7__g1,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_3_7,I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,I have your personal information on record. Your order should be ready to pick up in approximately 20 minutes.,train
dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_3_7__g2,dlg-02a11af8-646b-4376-b86f-a25ac8fbb6eb_3_7,I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,Your personal details are in our system. It will take about 20 minutes for your order to be ready for pick-up.,train
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_0_5__g1,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_0_5,"Okay, and how would you like the hot dog ordered? One hot dog with everything on it, pickled and jalapenos on the side, with a large fries and coke. Does that complete your order? OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","Alright, how would you like to order the hot dog? One hot dog with everything on it, with the pickles and jalapenos on the side, plus a large order of fries and a coke. Does that finish your order? OK. I have your personal information on record. Your order will be ready for pick-up in approximately 20 minutes.",test
dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_0_5__g2,dlg-02e2f90f-746c-414f-99fd-cc5178ae60a6_0_5,"Okay, and how would you like the hot dog ordered? One hot dog with everything on it, pickled and jalapenos on the side, with a large fries and coke. Does that complete your order? OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","Very well, how would you like the hot dog prepared? One hot dog with everything on it, including pickles and jalapenos on the side, along with a large fries and a coke. Is that everything for your order? OK. I have your personal details saved. Your order should be ready for pick-up in about 20 minutes.",test
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_2_10__g1,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_2_10,2 beef burritos and a large Hi-C. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,I've got your personal details on file. Your order of 2 beef burritos and a large Hi-C will be ready for pick-up in approximately 20 minutes.,train
dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_2_10__g2,dlg-03084b5a-1cf3-40d2-a2f6-4d3d1488532f_2_10,2 beef burritos and a large Hi-C. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"I have your personal information recorded. Your order, which includes 2 beef burritos and a large Hi-C, will be ready for you to pick up in about 20 minutes.",train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_2_5__g1,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_2_5,"One order of chicken beef quesadilla, one soft shell beef taco without lettuce. Anything else?",I have one order of chicken beef quesadilla and one soft shell beef taco without lettuce. Would you like anything else?,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_2_5__g2,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_2_5,"One order of chicken beef quesadilla, one soft shell beef taco without lettuce. Anything else?",That's one chicken beef quesadilla and one soft shell beef taco with no lettuce. Is there anything else you'd like to add?,train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_6_9__g1,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_6_9,"One order of chicken beef quesadilla, one soft shell beef taco without lettuce, nachos and cinnamon cues and a sweet tea. Does that complete your order? Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","To confirm, you would like one chicken beef quesadilla, one soft shell beef taco with no lettuce, nachos, cinnamon cues, and a sweet tea. Is that everything? I see your personal information in our records, and your order should be ready for pick-up in approximately 20 minutes.",train
dlg-0354e60a-4747-408a-9d1b-6c981d4d579f,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_6_9__g2,dlg-0354e60a-4747-408a-9d1b-6c981d4d579f_6_9,"One order of chicken beef quesadilla, one soft shell beef taco without lettuce, nachos and cinnamon cues and a sweet tea. Does that complete your order? Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","I have one chicken beef quesadilla, one soft shell beef taco without lettuce, nachos, cinnamon cues, and a sweet tea. Does that finish your order? I have your personal details here, and your items will be ready to pick up in about 20 minutes.",train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_1_2__g1,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_1_2,What would you like to order in Chinese food?,What would you like to order from the Chinese food menu?,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_1_2__g2,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_1_2,What would you like to order in Chinese food?,Which Chinese food items would you like to order?,train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_3_9__g1,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_3_9,"Okay, Just to confirm you would like to order sweet and sour chicken with noodles. Is that correct? OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","Just to confirm, you'd like to order the sweet and sour chicken with noodles. Is that right? Great. I have your personal details on file, and your order will be ready for pick-up in approximately 20 minutes.",train
dlg-0419f6a2-94d8-43d0-8182-4ea7802de061,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_3_9__g2,dlg-0419f6a2-94d8-43d0-8182-4ea7802de061_3_9,"Okay, Just to confirm you would like to order sweet and sour chicken with noodles. Is that correct? OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","I just want to make sure you want to order the sweet and sour chicken with noodles. Is that correct? Okay, I have your personal information on file. Your order should be ready for pick-up in about 20 minutes.",train
dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888,dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888_2_5__g1,dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888_2_5,Ok. What type of pizza?,Alright. What kind of pizza would you like?,train
dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888,dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888_2_5__g2,dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888_2_5,Ok. What type of pizza?,Okay. What type of pizza do you want?,train
dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888,dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888_6_13__g1,dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888_6_13,"""OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.""",All right. I have your personal information on record. Your order should be ready to pick up in approximately 20 minutes.,train
dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888,dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888_6_13__g2,dlg-0432d350-ff4f-4fd8-82c3-4a50c88b0888_6_13,"""OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.""",Understood. I have your personal details saved. Your order will be available for pick-up in about 20 minutes.,train
dlg-0460c70c-34cb-43c5-affb-952f7365be73,dlg-0460c70c-34cb-43c5-affb-952f7365be73_2_3__g1,dlg-0460c70c-34cb-43c5-affb-952f7365be73_2_3,Soup. What kind?,Soup. Which kind would you like?,train
dlg-0460c70c-34cb-43c5-affb-952f7365be73,dlg-0460c70c-34cb-43c5-affb-952f7365be73_2_3__g2,dlg-0460c70c-34cb-43c5-affb-952f7365be73_2_3,Soup. What kind?,Soup. What type of soup?,train
dlg-0460c70c-34cb-43c5-affb-952f7365be73,dlg-0460c70c-34cb-43c5-affb-952f7365be73_4_11__g1,dlg-0460c70c-34cb-43c5-affb-952f7365be73_4_11,Just to confirm you would like to order three large bowls of chicken noodle soup and 3 Diet Cokes. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"I just want to confirm that you're ordering three large bowls of chicken noodle soup and 3 Diet Cokes. I have your personal details on file, and your order will be ready for pick-up in approximately 20 minutes.",train
dlg-0460c70c-34cb-43c5-affb-952f7365be73,dlg-0460c70c-34cb-43c5-affb-952f7365be73_4_11__g2,dlg-0460c70c-34cb-43c5-affb-952f7365be73_4_11,Just to confirm you would like to order three large bowls of chicken noodle soup and 3 Diet Cokes. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"To confirm, you would like to order 3 Diet Cokes and three large bowls of chicken noodle soup. I have your personal details on file, and your order should be ready for pick-up in about 20 minutes.",train
dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0,dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0_1_2__g1,dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0_1_2,What kind of soup would you prefer? Just to confirm you would like to have a large clam chowder with some crispy bread crumbs.,Which type of soup would you like? I just want to confirm that you'd like a large clam chowder with crispy bread crumbs.,train
dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0,dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0_1_2__g2,dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0_1_2,What kind of soup would you prefer? Just to confirm you would like to have a large clam chowder with some crispy bread crumbs.,What sort of soup do you prefer? I'm just confirming that you want a large clam chowder served with some crispy bread crumbs.,train
dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0,dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0_3_6__g1,dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0_3_6,Ok. I have your details on file. Your order will be ready for pick-up in about 20 minutes.,All right. I have your information recorded. Your order should be ready for pick-up in approximately 20 minutes.,train
dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0,dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0_3_6__g2,dlg-05a3965e-312b-429c-be3c-6c2d1c42c6d0_3_6,Ok. I have your details on file. Your order will be ready for pick-up in about 20 minutes.,Got it. I've saved your details. Your order will be available for pick-up in about 20 minutes.,train
dlg-061066f5-b9d3-4537-9d77-a94233473558,dlg-061066f5-b9d3-4537-9d77-a94233473558_0_3__g1,dlg-061066f5-b9d3-4537-9d77-a94233473558_0_3,"Okay, it was 1 large pizza with one half pepperoni and one half mushroom. Is that correct?","So, that's one large pizza, half pepperoni and half mushroom. Is that right?",train
dlg-061066f5-b9d3-4537-9d77-a94233473558,dlg-061066f5-b9d3-4537-9d77-a94233473558_0_3__g2,dlg-061066f5-b9d3-4537-9d77-a94233473558_0_3,"Okay, it was 1 large pizza with one half pepperoni and one half mushroom. Is that correct?","Just to confirm, you'd like one large pizza with one half pepperoni and the other half mushroom. Is that correct?",train
dlg-061066f5-b9d3-4537-9d77-a94233473558,dlg-061066f5-b9d3-4537-9d77-a94233473558_6_14__g1,dlg-061066f5-b9d3-4537-9d77-a94233473558_6_14,"One salad with house dressing, okay. Alright. So, I have 1 large pizza with one half pepperoni and one half mushroom and a salad with house dressing. Okay. Your order will be ready for pick-up in about 20 minutes.","One salad with house dressing, got it. Alright, so I have one large pizza, half pepperoni and half mushroom, and a salad with house dressing. Okay, your order will be ready for pick-up in approximately 20 minutes.",train
dlg-061066f5-b9d3-4537-9d77-a94233473558,dlg-061066f5-b9d3-4537-9d77-a94233473558_6_14__g2,dlg-061066f5-b9d3-4537-9d77-a94233473558_6_14,"One salad with house dressing, okay. Alright. So, I have 1 large pizza with one half pepperoni and one half mushroom and a salad with house dressing. Okay. Your order will be ready for pick-up in about 20 minutes.","Okay, one salad with house dressing. So, I've got one large pizza with one half pepperoni and one half mushroom, plus a salad with house dressing. Your order will be ready to pick up in about 20 minutes.",train
dlg-06800509-feaf-4411-a260-9a358abe5f32,dlg-06800509-feaf-4411-a260-9a358abe5f32_0_5__g1,dlg-06800509-feaf-4411-a260-9a358abe5f32_0_5,"Okay, so your order is 6 burritos three of them with chicken and two of them with beef and one of them with pork. You also need 3 large drinks, what style of drinks would you like?","I have your order down for 6 burritos: three with chicken, two with beef, and one with pork. You also requested 3 large drinks; what style would you like for those?",test
dlg-06800509-feaf-4411-a260-9a358abe5f32,dlg-06800509-feaf-4411-a260-9a358abe5f32_0_5__g2,dlg-06800509-feaf-4411-a260-9a358abe5f32_0_5,"Okay, so your order is 6 burritos three of them with chicken and two of them with beef and one of them with pork. You also need 3 large drinks, what style of drinks would you like?","To confirm, your order consists of 6 burritos, specifically three chicken, two beef, and one pork. You also need 3 large drinks; could you tell me what style of drinks you would like?",test
dlg-06800509-feaf-4411-a260-9a358abe5f32,dlg-06800509-feaf-4411-a260-9a358abe5f32_6_13__g1,dlg-06800509-feaf-4411-a260-9a358abe5f32_6_13,"You have six burritos three of them with chicken and two of them with beef and one of them with pork with three large Cokes, is that correct? I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","To confirm, you have six burritos—three with chicken, two with beef, and one with pork—along with three large Cokes, right? I have your personal information on record. Your order will be ready for pick-up in approximately 20 minutes.",test
dlg-06800509-feaf-4411-a260-9a358abe5f32,dlg-06800509-feaf-4411-a260-9a358abe5f32_6_13__g2,dlg-06800509-feaf-4411-a260-9a358abe5f32_6_13,"You have six burritos three of them with chicken and two of them with beef and one of them with pork with three large Cokes, is that correct? I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","Just to verify, your order consists of six burritos (three chicken, two beef, and one pork) and three large Cokes. I have your personal details saved here. It will take about 20 minutes for your order to be ready for pick-up.",test
dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933,dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933_1_2__g1,dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933_1_2,"Breakfast burritos, what kind?",What types of breakfast burritos do you have?,train
dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933,dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933_1_2__g2,dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933_1_2,"Breakfast burritos, what kind?","Breakfast burritos, what kind?",train
dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933,dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933_3_8__g1,dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933_3_8,"Just to confirm you would like to order three large Bacon Eggs Sausage and Cheese Burrito with a side of Guacamole Mild Salsa, Hot Salsa, and Sour Cream, is that correct? ""Okay, can I have your details on file. Your order will be ready for pick-up in about 20 minutes.""","Just to confirm, you want to order three large Bacon Eggs Sausage and Cheese Burritos with a side of Guacamole Mild Salsa, Hot Salsa, and Sour Cream, right? ""Okay, may I have your details for our records? Your order will be ready for pick-up in approximately 20 minutes.""",train
dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933,dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933_3_8__g2,dlg-0685c410-3ff3-4ca7-ba16-0c5171de3933_3_8,"Just to confirm you would like to order three large Bacon Eggs Sausage and Cheese Burrito with a side of Guacamole Mild Salsa, Hot Salsa, and Sour Cream, is that correct? ""Okay, can I have your details on file. Your order will be ready for pick-up in about 20 minutes.""","I just want to confirm that you would like to order three large Bacon Eggs Sausage and Cheese Burritos with a side of Guacamole Mild Salsa, Hot Salsa, and Sour Cream, is that correct? ""Okay, could I get your details on file? Your order will be ready for pick-up in about 20 minutes.""",train
dlg-068b2ad4-8f09-4417-87be-fd3b387ddd40,dlg-068b2ad4-8f09-4417-87be-fd3b387ddd40_2_6__g1,dlg-068b2ad4-8f09-4417-87be-fd3b387ddd40_2_6,"Just to confirm, your order is two burgers with pickles, extra onions and ketchup excluding tomatoes.","I'd just like to confirm that your order consists of two burgers with pickles, extra onions, and ketchup, but without any tomatoes.",train
dlg-068b2ad4-8f09-4417-87be-fd3b387ddd40,dlg-068b2ad4-8f09-4417-87be-fd3b387ddd40_2_6__g2,dlg-068b2ad4-8f09-4417-87be-fd3b387ddd40_2_6,"Just to confirm, your order is two burgers with pickles, extra onions and ketchup excluding tomatoes.","Just to double-check, you have ordered two burgers with pickles, extra onions, and ketchup, excluding tomatoes.",train
