conversation_id,example_id,source_id,input_text,target_text,split
dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1,dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1_7_12__g1,dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1_7_12,"I found a highly rated restaurant called Second Floor in Kitchen, it is 4.3 stars out of 5 and it's described is New American tasting menus in a sophisticated setting. How does it sound?","I've located a well-regarded restaurant named Second Floor in Kitchen, which has a 4.3 out of 5-star rating and offers New American tasting menus in a sophisticated atmosphere. What do you think of that?",train
dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1,dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1_7_12__g2,dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1_7_12,"I found a highly rated restaurant called Second Floor in Kitchen, it is 4.3 stars out of 5 and it's described is New American tasting menus in a sophisticated setting. How does it sound?",I found a highly-rated spot called Second Floor in Kitchen; it has 4.3 stars out of 5 and is described as having New American tasting menus in a sophisticated setting. How does that sound to you?,train
dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1,dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1_13_20__g1,dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1_13_20,"There is Fonda San Miguel, it is a sophisticated Mexican restaurant with a Twist on the cuisine and a colorful and Hacienda style space and has 4.3 stars out of 5. Do you want to hear more about the menu? They are located at 2330 W N Loop Blvd.","Fonda San Miguel is a sophisticated Mexican restaurant featuring a twist on traditional cuisine and a colorful, Hacienda-style atmosphere, with a 4.3 out of 5-star rating. They are located at 2330 W N Loop Blvd. Would you like me to tell you more about the menu?",train
dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1,dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1_13_20__g2,dlg-005a1861-bf2f-4ade-9ed1-025a4a5aabc1_13_20,"There is Fonda San Miguel, it is a sophisticated Mexican restaurant with a Twist on the cuisine and a colorful and Hacienda style space and has 4.3 stars out of 5. Do you want to hear more about the menu? They are located at 2330 W N Loop Blvd.","You can try Fonda San Miguel, a sophisticated Mexican restaurant with a twist on the cuisine and a colorful Hacienda-style space, which has 4.3 stars out of 5. They are situated at 2330 W N Loop Blvd. Shall I provide more details regarding their menu?",train
dlg-007456aa-0354-4570-9464-ddbde9959b5b,dlg-007456aa-0354-4570-9464-ddbde9959b5b_1_9__g1,dlg-007456aa-0354-4570-9464-ddbde9959b5b_1_9,"I found a restaurant for you called the Good Stuff Eatery. Casual, multilevel upscale-industrial spot serving gourmet burgers, fries, shakes & salads.","I've located a restaurant for you named the Good Stuff Eatery. It is a casual, multilevel upscale-industrial venue that serves gourmet burgers, fries, shakes, and salads.",test
dlg-007456aa-0354-4570-9464-ddbde9959b5b,dlg-007456aa-0354-4570-9464-ddbde9959b5b_1_9__g2,dlg-007456aa-0354-4570-9464-ddbde9959b5b_1_9,"I found a restaurant for you called the Good Stuff Eatery. Casual, multilevel upscale-industrial spot serving gourmet burgers, fries, shakes & salads.","I found a place called the Good Stuff Eatery for you. It's an upscale-industrial, casual multilevel spot offering gourmet burgers, fries, shakes, and salads.",test
dlg-007bf750-9272-4aa9-90d5-26ea9db5f0f5,dlg-007bf750-9272-4aa9-90d5-26ea9db5f0f5_2_31__g1,dlg-007bf750-9272-4aa9-90d5-26ea9db5f0f5_2_31,"Koriente restaurant. It has 4.3 stars. Pan-Asian fare, including vegan & gluten-free options in a homey, easygoing eatery with a patio. The second is called Osteria Pronto. It has 3.9 stars. Upscale, Airy Italian restaurant within the JW Marriott Hotel featuring housemade pastas & more. Okay, Koriente restaurant.","There is Koriente restaurant, which has a 4.3-star rating. It offers Pan-Asian cuisine, including vegan and gluten-free choices, in a cozy, relaxed setting with a patio. The second option is Osteria Pronto, which has 3.9 stars. It is an upscale, airy Italian restaurant located inside the JW Marriott Hotel, serving housemade pastas and other dishes. Let's go with Koriente restaurant.",validation
dlg-007bf750-9272-4aa9-90d5-26ea9db5f0f5,dlg-007bf750-9272-4aa9-90d5-26ea9db5f0f5_2_31__g2,dlg-007bf750-9272-4aa9-90d5-26ea9db5f0f5_2_31,"Koriente restaurant. It has 4.3 stars. Pan-Asian fare, including vegan & gluten-free options in a homey, easygoing eatery with a patio. The second is called Osteria Pronto. It has 3.9 stars. Upscale, Airy Italian restaurant within the JW Marriott Hotel featuring housemade pastas & more. Okay, Koriente restaurant.","Koriente restaurant has a 4.3-star rating and serves Pan-Asian fare, with vegan and gluten-free options available in a homey, easygoing eatery that includes a patio. The second one is Osteria Pronto, which has 3.9 stars. It is an upscale, airy Italian restaurant in the JW Marriott Hotel featuring housemade pastas and more. I'll choose Koriente restaurant.",validation
dlg-008c4963-7243-447e-aa61-0b49b81aea61,dlg-008c4963-7243-447e-aa61-0b49b81aea61_1_15__g1,dlg-008c4963-7243-447e-aa61-0b49b81aea61_1_15,"Are you looking for something inexpensive? The first is Dos Coyotes Border Cafe, an authentic mexican taqueria, with a great atmosphere and outdoor seating. The second is Taqueria Guadalajara, they offer Burritos, tortas, tacos & other filling Mexican grub served up in a simple setting. The third is, Taqueria Davis, a small, local taqueria with friendly staff, and a diverse menu.","Are you searching for an inexpensive option? First, there is Dos Coyotes Border Cafe, an authentic Mexican taqueria featuring a great atmosphere and outdoor seating. Second is Taqueria Guadalajara, which serves burritos, tortas, tacos, and other filling Mexican food in a simple setting. Third is Taqueria Davis, a small, local taqueria known for its friendly staff and diverse menu.",test
dlg-008c4963-7243-447e-aa61-0b49b81aea61,dlg-008c4963-7243-447e-aa61-0b49b81aea61_1_15__g2,dlg-008c4963-7243-447e-aa61-0b49b81aea61_1_15,"Are you looking for something inexpensive? The first is Dos Coyotes Border Cafe, an authentic mexican taqueria, with a great atmosphere and outdoor seating. The second is Taqueria Guadalajara, they offer Burritos, tortas, tacos & other filling Mexican grub served up in a simple setting. The third is, Taqueria Davis, a small, local taqueria with friendly staff, and a diverse menu.","Would you like something budget-friendly? The first choice is Dos Coyotes Border Cafe, an authentic Mexican taqueria with a wonderful atmosphere and outdoor seating. The second is Taqueria Guadalajara, where they provide burritos, tortas, tacos, and other hearty Mexican dishes in a simple environment. The third is Taqueria Davis, a small local taqueria with a diverse menu and friendly staff.",test
dlg-009ff778-5f45-4736-9167-aec3d76c903f,dlg-009ff778-5f45-4736-9167-aec3d76c903f_0_2__g1,dlg-009ff778-5f45-4736-9167-aec3d76c903f_0_2,"Okay, restaurants in Rochester, New York?","Okay, restaurants in Rochester, New York?",validation
dlg-009ff778-5f45-4736-9167-aec3d76c903f,dlg-009ff778-5f45-4736-9167-aec3d76c903f_0_2__g2,dlg-009ff778-5f45-4736-9167-aec3d76c903f_0_2,"Okay, restaurants in Rochester, New York?","Okay, restaurants in Rochester, New York?",validation
dlg-009ff778-5f45-4736-9167-aec3d76c903f,dlg-009ff778-5f45-4736-9167-aec3d76c903f_3_11__g1,dlg-009ff778-5f45-4736-9167-aec3d76c903f_3_11,"Ok, downtown location. I have a few restaurants with those features. The Park Avenue Pub has a 4.7 star rating.","Alright, for a downtown location, I have several restaurants with those features. The Park Avenue Pub has a 4.7 star rating.",validation
dlg-009ff778-5f45-4736-9167-aec3d76c903f,dlg-009ff778-5f45-4736-9167-aec3d76c903f_3_11__g2,dlg-009ff778-5f45-4736-9167-aec3d76c903f_3_11,"Ok, downtown location. I have a few restaurants with those features. The Park Avenue Pub has a 4.7 star rating.","I see, you're looking for a downtown spot. I have a few options with those characteristics, including The Park Avenue Pub, which has a 4.7 star rating.",validation
dlg-009ff778-5f45-4736-9167-aec3d76c903f,dlg-009ff778-5f45-4736-9167-aec3d76c903f_12_13__g1,dlg-009ff778-5f45-4736-9167-aec3d76c903f_12_13,They are open from 5 P.M - 9 P.M.,Their operating hours are from 5 P.M. to 9 P.M.,validation
dlg-009ff778-5f45-4736-9167-aec3d76c903f,dlg-009ff778-5f45-4736-9167-aec3d76c903f_12_13__g2,dlg-009ff778-5f45-4736-9167-aec3d76c903f_12_13,They are open from 5 P.M - 9 P.M.,They are available between 5 P.M. and 9 P.M.,validation
dlg-009ff778-5f45-4736-9167-aec3d76c903f,dlg-009ff778-5f45-4736-9167-aec3d76c903f_14_21__g1,dlg-009ff778-5f45-4736-9167-aec3d76c903f_14_21,"I'm not seeing any details for desserts. They do not have the pricing available, but they are rated at having 2 dollar signs. Okay. Enjoy your dinner. Until next time. Bye.","I don't see any specific details for the desserts. While the pricing isn't listed, they have a rating of 2 dollar signs. Okay, enjoy your dinner. See you next time. Goodbye.",validation
dlg-009ff778-5f45-4736-9167-aec3d76c903f,dlg-009ff778-5f45-4736-9167-aec3d76c903f_14_21__g2,dlg-009ff778-5f45-4736-9167-aec3d76c903f_14_21,"I'm not seeing any details for desserts. They do not have the pricing available, but they are rated at having 2 dollar signs. Okay. Enjoy your dinner. Until next time. Bye.","There are no details provided for the desserts, and the pricing is unavailable, but they are rated with 2 dollar signs. Alright, have a great dinner. Until next time. Bye.",validation
dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c,dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c_2_5__g1,dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c_2_5,"Yes, Austin, Texas does have it.","Yes, it is available in Austin, Texas.",train
dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c,dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c_2_5__g2,dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c_2_5,"Yes, Austin, Texas does have it.","Indeed, Austin, Texas does have it.",train
dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c,dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c_8_14__g1,dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c_8_14,"I have found a couple of locations, Koriente Restaurant and Wu Chow. The hours are from 11 a.m to 2 p.m and then 5 p.m to 10 p.m.",I've located two places for you: Koriente Restaurant and Wu Chow. They are open from 11 a.m. to 2 p.m. and again from 5 p.m. to 10 p.m.,train
dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c,dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c_8_14__g2,dlg-00a30c5d-2de7-4589-8eb3-ffbf2c4ec26c_8_14,"I have found a couple of locations, Koriente Restaurant and Wu Chow. The hours are from 11 a.m to 2 p.m and then 5 p.m to 10 p.m.","I found a few options, specifically Koriente Restaurant and Wu Chow. Their operating hours are 11 a.m. to 2 p.m. and 5 p.m. to 10 p.m.",train
dlg-00a7b42f-d242-47df-826b-b722ac7f5d89,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_1_3__g1,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_1_3,"Sure, what cuisine are you interested in?","Of course, what type of cuisine would you like to explore?",train
dlg-00a7b42f-d242-47df-826b-b722ac7f5d89,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_1_3__g2,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_1_3,"Sure, what cuisine are you interested in?","Certainly, what kind of cuisine are you looking for?",train
dlg-00a7b42f-d242-47df-826b-b722ac7f5d89,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_4_11__g1,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_4_11,I found a couple of places for you. Ristorante Lucano and the Pasta villa,I have located a few options for you: Ristorante Lucano and the Pasta villa.,train
dlg-00a7b42f-d242-47df-826b-b722ac7f5d89,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_4_11__g2,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_4_11,I found a couple of places for you. Ristorante Lucano and the Pasta villa,"I've found a couple of restaurants for you, specifically Ristorante Lucano and the Pasta villa.",train
dlg-00a7b42f-d242-47df-826b-b722ac7f5d89,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_12_15__g1,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_12_15,Both are open till 10 pm. 4.8 and 4.2,"Both locations remain open until 10 pm, with ratings of 4.8 and 4.2.",train
dlg-00a7b42f-d242-47df-826b-b722ac7f5d89,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_12_15__g2,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_12_15,Both are open till 10 pm. 4.8 and 4.2,"They are both open until 10 pm, and their ratings are 4.8 and 4.2.",train
dlg-00a7b42f-d242-47df-826b-b722ac7f5d89,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_16_17__g1,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_16_17,Ristorante Luciano.,Ristorante Luciano.,train
dlg-00a7b42f-d242-47df-826b-b722ac7f5d89,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_16_17__g2,dlg-00a7b42f-d242-47df-826b-b722ac7f5d89_16_17,Ristorante Luciano.,Ristorante Luciano.,train
dlg-00b515f2-6189-48b3-86ea-729817e0b092,dlg-00b515f2-6189-48b3-86ea-729817e0b092_1_10__g1,dlg-00b515f2-6189-48b3-86ea-729817e0b092_1_10,"Organic. Did you want it to be vegan as well or no? I have HipCityVeg, Coppi's organic restaurant, and Fruitive. HipCityVeg has 4 and a half stars, and Fruitive and Coppi's organic restaurant both have 4-stars.","Organic. Would you like it to be vegan too? I have HipCityVeg, Coppi's organic restaurant, and Fruitive. HipCityVeg has a 4 and a half star rating, while both Fruitive and Coppi's organic restaurant have 4 stars.",train
dlg-00b515f2-6189-48b3-86ea-729817e0b092,dlg-00b515f2-6189-48b3-86ea-729817e0b092_1_10__g2,dlg-00b515f2-6189-48b3-86ea-729817e0b092_1_10,"Organic. Did you want it to be vegan as well or no? I have HipCityVeg, Coppi's organic restaurant, and Fruitive. HipCityVeg has 4 and a half stars, and Fruitive and Coppi's organic restaurant both have 4-stars.","Organic. Do you want the option to be vegan as well? I've found HipCityVeg, Coppi's organic restaurant, and Fruitive. HipCityVeg is rated at 4 and a half stars, and both Fruitive and Coppi's organic restaurant have 4 stars.",train
dlg-00bb90c6-0968-4e40-880b-0857f1692b0b,dlg-00bb90c6-0968-4e40-880b-0857f1692b0b_2_11__g1,dlg-00bb90c6-0968-4e40-880b-0857f1692b0b_2_11,"How about above 4.3 Stars? The first one with the lowest rating which is 4.3 stars in the 5 is Lamppost Pizza. The second with the highest rating is Woodstock's Pizza, Davis. Festive parlor with creative toppings.","What about options with a rating above 4.3 stars? The first one, which has the lowest rating of 4.3 out of 5, is Lamppost Pizza. The second one with the highest rating is Woodstock's Pizza in Davis, a festive parlor known for its creative toppings.",train
dlg-00bb90c6-0968-4e40-880b-0857f1692b0b,dlg-00bb90c6-0968-4e40-880b-0857f1692b0b_2_11__g2,dlg-00bb90c6-0968-4e40-880b-0857f1692b0b_2_11,"How about above 4.3 Stars? The first one with the lowest rating which is 4.3 stars in the 5 is Lamppost Pizza. The second with the highest rating is Woodstock's Pizza, Davis. Festive parlor with creative toppings.","How about those rated above 4.3 stars? Lamppost Pizza is the first one, holding the lowest rating of 4.3 out of 5. The second one with the highest rating is Woodstock's Pizza in Davis, which is a festive parlor featuring creative toppings.",train
dlg-00c2141d-9aa7-4c33-8058-8f47acba127c,dlg-00c2141d-9aa7-4c33-8058-8f47acba127c_0_9__g1,dlg-00c2141d-9aa7-4c33-8058-8f47acba127c_0_9,"Okay, so cheap.","Alright, so something inexpensive.",train
dlg-00c2141d-9aa7-4c33-8058-8f47acba127c,dlg-00c2141d-9aa7-4c33-8058-8f47acba127c_0_9__g2,dlg-00c2141d-9aa7-4c33-8058-8f47acba127c_0_9,"Okay, so cheap.","Okay, so affordable options.",train
dlg-00c2141d-9aa7-4c33-8058-8f47acba127c,dlg-00c2141d-9aa7-4c33-8058-8f47acba127c_10_25__g1,dlg-00c2141d-9aa7-4c33-8058-8f47acba127c_10_25,"Yes, it is called Golden Father and Mardi Gras Indian gallery. Yeah, it's 4.2 stars out of 5. Closes at 9 pm. 704 N Rampart St, New Orleans, LA 70116","Yes, the name is Golden Father and Mardi Gras Indian gallery. It has a 4.2 out of 5 star rating, closes at 9 pm, and is located at 704 N Rampart St, New Orleans, LA 70116.",train
dlg-00c2141d-9aa7-4c33-8058-8f47acba127c,dlg-00c2141d-9aa7-4c33-8058-8f47acba127c_10_25__g2,dlg-00c2141d-9aa7-4c33-8058-8f47acba127c_10_25,"Yes, it is called Golden Father and Mardi Gras Indian gallery. Yeah, it's 4.2 stars out of 5. Closes at 9 pm. 704 N Rampart St, New Orleans, LA 70116","That's correct, it's called Golden Father and Mardi Gras Indian gallery. It's rated 4.2 stars out of 5, shuts at 9 pm, and the address is 704 N Rampart St, New Orleans, LA 70116.",train
dlg-00c553ec-8e97-4a9a-83f0-544b66d83491,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_2_4__g1,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_2_4,"Yes, they are open on Sunday.","Yes, they do have Sunday hours.",train
dlg-00c553ec-8e97-4a9a-83f0-544b66d83491,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_2_4__g2,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_2_4,"Yes, they are open on Sunday.",They are indeed open on Sundays.,train
dlg-00c553ec-8e97-4a9a-83f0-544b66d83491,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_7_8__g1,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_7_8,"Yes, they have vegetarian options.","Yes, they offer vegetarian choices.",train
dlg-00c553ec-8e97-4a9a-83f0-544b66d83491,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_7_8__g2,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_7_8,"Yes, they have vegetarian options.",They do have vegetarian options available.,train
dlg-00c553ec-8e97-4a9a-83f0-544b66d83491,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_9_10__g1,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_9_10,2 hours and 8 minutes of driving distance.,A driving distance of 2 hours and 8 minutes.,train
dlg-00c553ec-8e97-4a9a-83f0-544b66d83491,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_9_10__g2,dlg-00c553ec-8e97-4a9a-83f0-544b66d83491_9_10,2 hours and 8 minutes of driving distance.,It is a 2 hours and 8 minutes drive.,train
dlg-00d7a791-d472-42ae-9543-8411a30c7ba5,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_2_5__g1,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_2_5,"The top three streakhouses located in downtown, Santa cruz are Hindquarters Bar and Grille, The Water Street Grill and Lillians Italian Kitchen.","The top three steakhouses in downtown Santa Cruz are Hindquarters Bar and Grille, The Water Street Grill, and Lillians Italian Kitchen.",train
dlg-00d7a791-d472-42ae-9543-8411a30c7ba5,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_2_5__g2,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_2_5,"The top three streakhouses located in downtown, Santa cruz are Hindquarters Bar and Grille, The Water Street Grill and Lillians Italian Kitchen.","Hindquarters Bar and Grille, The Water Street Grill, and Lillians Italian Kitchen are the three highest-rated steakhouses located in downtown Santa Cruz.",train
dlg-00d7a791-d472-42ae-9543-8411a30c7ba5,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_6_14__g1,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_6_14,"Here is about them from their website. As our name implies, we've made our reputation serving up the finest beef around, perfectly grilled choice sirloins, juicy Angus New York strips, eye-opening Jack's pepper steaks, thick and juicy Filet Mignons, slow-roasted prime rib, hickory-smoked Chicago baby back ribs, half pound burgers and other meaty delights. They have 3 and a half stars out of 5 bases on 282 reviews. The second option had 4 stars based on 232 reviews. The first option was Hindquarters and the second option was Water Street.","According to their website, they have built a reputation for serving high-quality beef, including perfectly grilled choice sirloins, juicy Angus New York strips, Jack's pepper steaks, thick Filet Mignons, slow-roasted prime rib, hickory-smoked Chicago baby back ribs, half pound burgers, and other meaty dishes. Hindquarters, the first option, has a 3.5 out of 5-star rating from 282 reviews, while Water Street, the second option, has 4 stars based on 232 reviews.",train
dlg-00d7a791-d472-42ae-9543-8411a30c7ba5,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_6_14__g2,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_6_14,"Here is about them from their website. As our name implies, we've made our reputation serving up the finest beef around, perfectly grilled choice sirloins, juicy Angus New York strips, eye-opening Jack's pepper steaks, thick and juicy Filet Mignons, slow-roasted prime rib, hickory-smoked Chicago baby back ribs, half pound burgers and other meaty delights. They have 3 and a half stars out of 5 bases on 282 reviews. The second option had 4 stars based on 232 reviews. The first option was Hindquarters and the second option was Water Street.","Based on their website, they are known for their premium beef offerings such as perfectly grilled choice sirloins, juicy Angus New York strips, Jack's pepper steaks, thick Filet Mignons, slow-roasted prime rib, hickory-smoked Chicago baby back ribs, half pound burgers, and various other meaty delights. The first option, Hindquarters, holds a 3.5 out of 5-star rating from 282 reviews, and the second option, Water Street, has 4 stars based on 232 reviews.",train
dlg-00d7a791-d472-42ae-9543-8411a30c7ba5,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_15_16__g1,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_15_16,"You responded asking about Hindquarters, so I provided information about Hindquarters. But I'll definitely send all the information about Water Street Grill to you via email. Anything else?","Since you asked about Hindquarters, I shared those details with you. However, I will certainly email you all the information regarding Water Street Grill. Is there anything else you need?",train
dlg-00d7a791-d472-42ae-9543-8411a30c7ba5,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_15_16__g2,dlg-00d7a791-d472-42ae-9543-8411a30c7ba5_15_16,"You responded asking about Hindquarters, so I provided information about Hindquarters. But I'll definitely send all the information about Water Street Grill to you via email. Anything else?","I provided the details for Hindquarters as you requested, but I will make sure to send the information about Water Street Grill to your email. Do you have any other questions?",train
dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff,dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff_1_4__g1,dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff_1_4,"Seasons is open on Sunday from 5 pm. to 8 pm. Yes, Seasons has reservations.","Seasons is open from 5 pm. to 8 pm. on Sunday, and they do accept reservations.",train
dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff,dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff_1_4__g2,dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff_1_4,"Seasons is open on Sunday from 5 pm. to 8 pm. Yes, Seasons has reservations.",You can visit Seasons on Sunday between 5 pm. and 8 pm.; they also offer a reservation system.,train
dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff,dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff_5_11__g1,dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff_5_11,"Can you elaborate on crustacean, please? I do not see crab but they do have shrimp. The estimated drive time is 30 minutes.","Could you provide more details about crustaceans? I notice they offer shrimp, but I don't see any crab listed. The estimated drive time is 30 minutes.",train
dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff,dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff_5_11__g2,dlg-00d874b5-cdab-47bf-8b1d-172e8044f9ff_5_11,"Can you elaborate on crustacean, please? I do not see crab but they do have shrimp. The estimated drive time is 30 minutes.","Could you explain what is meant by crustacean? I see that they have shrimp, but crab is not shown. It is estimated to take 30 minutes to drive there.",train
