conversation_id,example_id,source_id,input_text,target_text,split
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_12_17__g1,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_12_17,Adult movie ticket prices at that time is $3. The main actors are Dax Shepard and Michael Pena. You've got it. I'll send an email confirmation with your movie ticket information.,The price for an adult movie ticket at that time is $3. The main actors are Dax Shepard and Michael Pena. You're all set. I will send an email confirmation containing your movie ticket details.,test
dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_12_17__g2,dlg-0051fb8b-0e94-4bc7-812c-ea28d608d03d_12_17,Adult movie ticket prices at that time is $3. The main actors are Dax Shepard and Michael Pena. You've got it. I'll send an email confirmation with your movie ticket information.,"At that time, adult movie tickets cost $3. Dax Shepard and Michael Pena are the main actors. You've got it. I'll send over an email confirmation with your movie ticket information.",test
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_3_6__g1,dlg-007fd36a-ad44-4454-969a-141feaaef982_3_6,How about Babadook?,What about Babadook?,train
dlg-007fd36a-ad44-4454-969a-141feaaef982,dlg-007fd36a-ad44-4454-969a-141feaaef982_3_6__g2,dlg-007fd36a-ad44-4454-969a-141feaaef982_3_6,How about Babadook?,Would you like to see Babadook?,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_1_10__g1,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_1_10,Baywatch.,Baywatch.,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_1_10__g2,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_1_10,Baywatch.,Baywatch.,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_11_13__g1,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_11_13,How about the movie Rough Night?,What do you think about the movie Rough Night?,train
dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_11_13__g2,dlg-00d44a22-cd45-40a4-99bf-c03e7ff90f51_11_13,How about the movie Rough Night?,How does the film Rough Night sound to you?,train
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_1_6__g1,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_1_6,May I suggest a sci-fi movie? War for the Planet of the Apes.,Would you like a sci-fi movie recommendation? I suggest War for the Planet of the Apes.,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_1_6__g2,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_1_6,May I suggest a sci-fi movie? War for the Planet of the Apes.,Can I suggest a sci-fi film for you? It is War for the Planet of the Apes.,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_7_8__g1,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_7_8,The director of this movie is Matt Reeves.,Matt Reeves is the director of this film.,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_7_8__g2,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_7_8,The director of this movie is Matt Reeves.,This movie was directed by Matt Reeves.,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_9_10__g1,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_9_10,Is playing at the ArcLight La Jolla.,It is showing at the ArcLight La Jolla.,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_9_10__g2,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_9_10,Is playing at the ArcLight La Jolla.,It's currently playing at the ArcLight La Jolla.,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_11_12__g1,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_11_12,"7:00p.m, 9:15p.m, 11:00p.m.","7:00 p.m., 9:15 p.m., and 11:00 p.m.",validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_11_12__g2,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_11_12,"7:00p.m, 9:15p.m, 11:00p.m.","The showtimes are 7:00 p.m., 9:15 p.m., and 11:00 p.m.",validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_13_16__g1,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_13_16,$8.50 per person. I can book the ticket for you.,It is $8.50 per person. I am able to book the ticket for you.,validation
dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_13_16__g2,dlg-00d6ada5-4318-47aa-b0bc-78f3ad80020a_13_16,$8.50 per person. I can book the ticket for you.,"The price is $8.50 per person, and I can handle the ticket booking for you.",validation
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_1_3__g1,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_1_3,"These are the options for you, Captain Phillips, The Terminal, Catch Me If You Can and Road To Perdition.","You have these options: Captain Phillips, The Terminal, Catch Me If You Can, and Road To Perdition.",train
dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_1_3__g2,dlg-00eed9c5-5fe7-4754-967b-b19f20cbb98f_1_3,"These are the options for you, Captain Phillips, The Terminal, Catch Me If You Can and Road To Perdition.","The available choices for you are Captain Phillips, The Terminal, Catch Me If You Can, and Road To Perdition.",train
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_4_7__g1,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_4_7,I was able to find Pineapple Express and knocked up.,I managed to locate Pineapple Express and knocked up.,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_4_7__g2,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_4_7,I was able to find Pineapple Express and knocked up.,I was able to find both Pineapple Express and knocked up.,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_8_11__g1,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_8_11,"A lazy stoner (Seth Rogen) is the sole witness to a murder by an evil drug lord (Gary Cole) and a corrupt cop (Rosie Perez). Marked for death, he runs for his life, dragging his dazed dealer (James Franco) and his supplier (Danny McBride) with him on a hilarious pot-fueled adventure.","A lazy stoner, played by Seth Rogen, is the only person who sees a murder committed by a corrupt cop (Rosie Perez) and an evil drug lord (Gary Cole). Now targeted for death, he flees for his life while dragging along his dazed dealer (James Franco) and his supplier (Danny McBride) on a hilarious, pot-fueled adventure.",validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_8_11__g2,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_8_11,"A lazy stoner (Seth Rogen) is the sole witness to a murder by an evil drug lord (Gary Cole) and a corrupt cop (Rosie Perez). Marked for death, he runs for his life, dragging his dazed dealer (James Franco) and his supplier (Danny McBride) with him on a hilarious pot-fueled adventure.","After witnessing a murder by a corrupt cop (Rosie Perez) and an evil drug lord (Gary Cole), a lazy stoner (Seth Rogen) becomes a target for death. He ends up on a hilarious pot-fueled adventure, running for his life while hauling his dazed dealer (James Franco) and his supplier (Danny McBride) along with him.",validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_12_15__g1,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_12_15,It is available on Amazon for purchase at $12.99.,You can purchase it on Amazon for $12.99.,validation
dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_12_15__g2,dlg-0115f9c1-8c39-479c-ba29-f4d4df3d0ebf_12_15,It is available on Amazon for purchase at $12.99.,It's available for $12.99 on Amazon if you'd like to buy it.,validation
dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea,dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea_3_9__g1,dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea_3_9,There is an upcoming movie with Tom Cruise on June 9th. It is The Mummy.,"The Mummy, starring Tom Cruise, is scheduled to be released on June 9th.",train
dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea,dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea_3_9__g2,dlg-01599c67-f4dd-4138-b61d-4c8bbe6647ea_3_9,There is an upcoming movie with Tom Cruise on June 9th. It is The Mummy.,A movie titled The Mummy featuring Tom Cruise is coming out on June 9th.,train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_2_6__g1,dlg-016fa80d-7457-455c-be8e-275192159c17_2_6,"Okay, how about The Mummy or Wonder Woman?",Would you prefer to see The Mummy or Wonder Woman?,train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_2_6__g2,dlg-016fa80d-7457-455c-be8e-275192159c17_2_6,"Okay, how about The Mummy or Wonder Woman?",How about watching The Mummy or Wonder Woman?,train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_7_8__g1,dlg-016fa80d-7457-455c-be8e-275192159c17_7_8,Okay. The Mummy is playing at 6:55 p.m.,Alright. The Mummy starts at 6:55 p.m.,train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_7_8__g2,dlg-016fa80d-7457-455c-be8e-275192159c17_7_8,Okay. The Mummy is playing at 6:55 p.m.,Got it. The Mummy is scheduled for 6:55 p.m.,train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_9_10__g1,dlg-016fa80d-7457-455c-be8e-275192159c17_9_10,9:45 p.m. in 3D.,At 9:45 p.m. in 3D.,train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_9_10__g2,dlg-016fa80d-7457-455c-be8e-275192159c17_9_10,9:45 p.m. in 3D.,The 9:45 p.m. showing is in 3D.,train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_11_14__g1,dlg-016fa80d-7457-455c-be8e-275192159c17_11_14,"It's $32.90. Okay. You're all set for ""The Mummy"" at 9:45 p.m. at UA showcase Theatre 8.","That will be $32.90. You are all set for ""The Mummy"" at 9:45 p.m. at UA showcase Theatre 8.",train
dlg-016fa80d-7457-455c-be8e-275192159c17,dlg-016fa80d-7457-455c-be8e-275192159c17_11_14__g2,dlg-016fa80d-7457-455c-be8e-275192159c17_11_14,"It's $32.90. Okay. You're all set for ""The Mummy"" at 9:45 p.m. at UA showcase Theatre 8.","The total is $32.90. You're all set for your screening of ""The Mummy"" at 9:45 p.m. at UA showcase Theatre 8.",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_1_6__g1,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_1_6,Do you want to see it 3D or standard or viewing? I have it at 7:15 p.m. or at 9:30 p.m.,"Would you prefer to see it in 3D, standard, or viewing? I have screenings available at 7:15 p.m. and 9:30 p.m.",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_1_6__g2,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_1_6,Do you want to see it 3D or standard or viewing? I have it at 7:15 p.m. or at 9:30 p.m.,"Would you like to watch it in 3D, standard, or viewing? It is available at 7:15 p.m. or at 9:30 p.m.",train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_7_10__g1,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_7_10,I will be purchasing two tickets for you and send you the confirmation to your email.,I'm going to buy two tickets for you and email the confirmation to you.,train
dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_7_10__g2,dlg-0173cb08-d869-4f1c-bcc9-8575c2646aef_7_10,I will be purchasing two tickets for you and send you the confirmation to your email.,I will purchase two tickets on your behalf and send the confirmation to your email address.,train
dlg-018ee002-6617-4c27-a89f-158230238630,dlg-018ee002-6617-4c27-a89f-158230238630_0_3__g1,dlg-018ee002-6617-4c27-a89f-158230238630_0_3,"Top movies are Wonder Woman, Pirates of the Caribbean and Captain Underpants.","The top movies are Wonder Woman, Pirates of the Caribbean, and Captain Underpants.",train
dlg-018ee002-6617-4c27-a89f-158230238630,dlg-018ee002-6617-4c27-a89f-158230238630_0_3__g2,dlg-018ee002-6617-4c27-a89f-158230238630_0_3,"Top movies are Wonder Woman, Pirates of the Caribbean and Captain Underpants.","Wonder Woman, Pirates of the Caribbean, and Captain Underpants are the top movies.",train
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_4_5__g1,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_4_5,"There are a few movies currently out right now. Did you have any specific preferences, So that we can narrow down the choices?",Several movies are currently in theaters. Do you have any specific preferences so we can narrow down the options?,validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_4_5__g2,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_4_5,"There are a few movies currently out right now. Did you have any specific preferences, So that we can narrow down the choices?",There are a few films out right now. Did you have any particular preferences in mind so that we can limit the choices?,validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_6_12__g1,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_6_12,La La Land. Would be a great choice. Ryan Gosling and Emma Stone.,"La La Land would be a great choice, starring Ryan Gosling and Emma Stone.",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_6_12__g2,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_6_12,La La Land. Would be a great choice. Ryan Gosling and Emma Stone.,"I think La La Land would be a wonderful selection, featuring Ryan Gosling and Emma Stone.",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_13_24__g1,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_13_24,The earliest show is at 4:25 P.M. at the Century Cinemas 16. $13. About a 20 min drive. Damien Chazelle. Century Cinemas 16.,"The first screening starts at 4:25 P.M. at Century Cinemas 16. The ticket price is $13, and it is about a 20 min drive. It is directed by Damien Chazelle at Century Cinemas 16.",validation
dlg-01ad0c2e-92c5-4623-9406-93943b10ea33,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_13_24__g2,dlg-01ad0c2e-92c5-4623-9406-93943b10ea33_13_24,The earliest show is at 4:25 P.M. at the Century Cinemas 16. $13. About a 20 min drive. Damien Chazelle. Century Cinemas 16.,"At Century Cinemas 16, the earliest show begins at 4:25 P.M. for $13. It's roughly a 20 min drive away. The film is by Damien Chazelle at Century Cinemas 16.",validation
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_1_2__g1,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_1_2,Do you mean with Matt Damon?,Are you referring to the one starring Matt Damon?,train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_1_2__g2,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_1_2,Do you mean with Matt Damon?,Do you mean the movie featuring Matt Damon?,train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_5_8__g1,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_5_8,"Okay, how about the Martian? How about Jason Bourne?",What about The Martian? Or perhaps Jason Bourne?,train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_5_8__g2,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_5_8,"Okay, how about the Martian? How about Jason Bourne?",How about The Martian? Or would you prefer Jason Bourne?,train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_13_16__g1,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_13_16,"Okay, it is present on Hulu Plus.","Yes, it is available on Hulu Plus.",train
dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_13_16__g2,dlg-01e76dc2-6292-4d1b-a13a-a48fd359fbff_13_16,"Okay, it is present on Hulu Plus.",It can be found on Hulu Plus.,train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_3_19__g1,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_3_19,"Would you like to watch it in Standard, IMAX, or 3-D?","Do you prefer to see it in Standard, IMAX, or 3-D?",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_3_19__g2,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_3_19,"Would you like to watch it in Standard, IMAX, or 3-D?","Which format would you like to watch it in: Standard, IMAX, or 3-D?",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_20_21__g1,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_20_21,What about standard?,How about the standard option?,train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_20_21__g2,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_20_21,What about standard?,What is the situation regarding standard?,train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_22_27__g1,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_22_27,"I couldn't find any Jessica Lange movies neither Francis Ford Coppola, but I found La La Land and there are plenty of action adventure movies out right now.","I was unable to locate any films featuring Jessica Lange or directed by Francis Ford Coppola, but I did find La La Land, and there are many action adventure movies currently available.",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_22_27__g2,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_22_27,"I couldn't find any Jessica Lange movies neither Francis Ford Coppola, but I found La La Land and there are plenty of action adventure movies out right now.","I couldn't find any movies by Francis Ford Coppola or starring Jessica Lange, but I did find La La Land, and there are plenty of action adventure movies out at the moment.",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_28_30__g1,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_28_30,"The nearest theater is Century Cinemas 16. It's playing at are 4.25 PM, 6 PM, 7.25 PM, 9 PM and 10.25 PM.","Century Cinemas 16 is the closest theater, with showtimes at 4.25 PM, 6 PM, 7.25 PM, 9 PM, and 10.25 PM.",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_28_30__g2,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_28_30,"The nearest theater is Century Cinemas 16. It's playing at are 4.25 PM, 6 PM, 7.25 PM, 9 PM and 10.25 PM.","The closest cinema is Century Cinemas 16, where it is playing at 4.25 PM, 6 PM, 7.25 PM, 9 PM, and 10.25 PM.",train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_31_33__g1,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_31_33,Two tickets will cost $25. Is that okay?,The cost for two tickets is $25. Does that work for you?,train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_31_33__g2,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_31_33,Two tickets will cost $25. Is that okay?,It will be $25 for two tickets. Is that alright?,train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_34_38__g1,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_34_38,"Okay, I purchased 2 ticket for the movie La La Land at 10:25 PM. I'll send details to your email. Is there anything else?",I have bought 2 tickets for La La Land at 10:25 PM. I will email the details to you. Is there anything else you need?,train
dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_34_38__g2,dlg-01f6fb00-f372-49eb-b1d7-d53479da0f06_34_38,"Okay, I purchased 2 ticket for the movie La La Land at 10:25 PM. I'll send details to your email. Is there anything else?",I've purchased 2 tickets for the movie La La Land at 10:25 PM and will send the information to your email. Is there anything else?,train
dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252,dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252_3_7__g1,dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252_3_7,How about the movie Fifty Shades Freed or Black Panther?,Would you prefer to see Fifty Shades Freed or Black Panther?,train
dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252,dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252_3_7__g2,dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252_3_7,How about the movie Fifty Shades Freed or Black Panther?,What do you think about the movies Fifty Shades Freed or Black Panther?,train
dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252,dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252_8_11__g1,dlg-02087fbf-cfcf-4a82-82fd-52cd4b623252_8_11,Here's the trailer of the movie Black Panther.,I have provided the trailer for the movie Black Panther.,train
